year,origin_port,origin_latitude,origin_longitude,destination_port,destination_latitude,destination_longitude,ship_count
1874,Pensacola,30.4172348803734,-87.2103635449219,BRISTOL,51.4545130000001,-2.58790999999997,10
1874,St. Petersburg,59.9339888563424,30.3067266455079,LONDON,51.5073509000001,-0.127758299999982,10
1874,Ventspils,57.4,21.5333,LONDON,51.5073509000001,-0.127758299999982,10
1874,Archangel,64.5412075020308,40.5439866455079,BRISTOL,51.4545130000001,-2.58790999999997,9
1874,Helsingfors,60.1711933248246,24.9319799409551,BRISTOL,51.4545130000001,-2.58790999999997,9
1874,Stockholm,59.332961003529,18.0661433544922,LONDON,51.5073509000001,-0.127758299999982,9
1874,Bjorneborg,61.4862538765185,21.7956274920657,LONDON,51.5073509000001,-0.127758299999982,8
1874,Doboy,31.3984854217237,-81.3275876955812,BRISTOL,51.4545130000001,-2.58790999999997,8
1874,Drammen,59.7478785493119,10.1840215950051,DUNDEE,56.4612028818325,-2.96765932817017,8
1874,Liepāja,56.53,20.99,LONDON,51.5073509000001,-0.127758299999982,8
1874,Richibucto,46.681336746494,-64.8648499999998,LIVERPOOL,53.4083714,-2.99157259999998,8
1874,Skien,59.2091678279277,9.60874112253406,LIVERPOOL,53.4083714,-2.99157259999998,8
1874,Soderhamn,61.3020539997905,17.0512700317383,BRISTOL,51.4545130000001,-2.58790999999997,8
1874,Soderhamn,61.3020539997905,17.0512700317383,LIVERPOOL,53.4083714,-2.99157259999998,8
1874,Archangel,64.5412075020308,40.5439866455079,DUNDEE,56.4612028818325,-2.96765932817017,7
1874,Christiansand,58.1439137156268,7.99468833862306,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,7
1874,Husum,63.3386922716258,19.1618725396729,LONDON,51.5073509000001,-0.127758299999982,7
1874,Klaipeda,55.71722,21.12861,DUNDEE,56.4612028818325,-2.96765932817017,7
1874,Pensacola,30.4172348803734,-87.2103635449219,GREENOCK,55.9505077629267,-4.75971798437838,7
1874,Riga,56.9520033661236,24.1136539340975,GREENOCK,55.9505077629267,-4.75971798437838,7
1874,Stettin,53.4252665374726,14.5555758306886,LIVERPOOL,53.4083714,-2.99157259999998,7
1874,Stockholm,59.332961003529,18.0661433544922,LIVERPOOL,53.4083714,-2.99157259999998,7
1874,Archangel,64.5412075020308,40.5439866455079,LIVERPOOL,53.4083714,-2.99157259999998,6
1874,Archangel,64.5412075020308,40.5439866455079,LONDON,51.5073509000001,-0.127758299999982,6
1874,Bremen,53.0751069869248,8.80453344224812,LIVERPOOL,53.4083714,-2.99157259999998,6
1874,Christiania,59.9127593309038,10.7460535835705,GREENOCK,55.9505077629267,-4.75971798437838,6
1874,Colombo,6.93230763563123,79.8474366772461,LONDON,51.5073509000001,-0.127758299999982,6
1874,Gothenburg,57.70073799777,11.9680483386231,DUNDEE,56.4612028818325,-2.96765932817017,6
1874,Hudikswall,61.726078358643,17.1114100974464,LIVERPOOL,53.4083714,-2.99157259999998,6
1874,Kotka,60.4671369633067,26.9184724444581,BRISTOL,51.4545130000001,-2.58790999999997,6
1874,Ljusne,61.207568379634,17.1270999776843,BRISTOL,51.4545130000001,-2.58790999999997,6
1874,Ljusne,61.207568379634,17.1270999776843,LONDON,51.5073509000001,-0.127758299999982,6
1874,Mandal,58.0301171016744,7.45549708465569,BRISTOL,51.4545130000001,-2.58790999999997,6
1874,Miramichi,47.0020037704552,-65.5685833227539,BRISTOL,51.4545130000001,-2.58790999999997,6
1874,Philadelphia,39.9521191086056,-75.16218,LIVERPOOL,53.4083714,-2.99157259999998,6
1874,Sandarne,61.2603765627516,17.1444458306885,LONDON,51.5073509000001,-0.127758299999982,6
1874,St. John,45.2727437249886,-66.0681749841308,BRISTOL,51.4545130000001,-2.58790999999997,6
1874,Three Rivers,46.3410759877357,-72.5450299999999,LONDON,51.5073509000001,-0.127758299999982,6
1874,Trondheim (Drontheim),63.4418008643108,10.4085794921875,GREENOCK,55.9505077629267,-4.75971798437838,6
1874,Uleaborg,65.0115283017847,25.4736063917974,LIVERPOOL,53.4083714,-2.99157259999998,6
1874,Uleaborg,65.0115283017847,25.4736063917974,LONDON,51.5073509000001,-0.127758299999982,6
1874,Boston,42.3595726133805,-71.0574266455077,LIVERPOOL,53.4083714,-2.99157259999998,5
1874,"Chatham, N. B.",47.0431231492642,-65.4586977113672,LIVERPOOL,53.4083714,-2.99157259999998,5
1874,Darien,31.3713087416854,-81.434368552408,LIVERPOOL,53.4083714,-2.99157259999998,5
1874,Demerara,6.804,-58.155,LIVERPOOL,53.4083714,-2.99157259999998,5
1874,Drammen,59.7478785493119,10.1840215950051,GREENOCK,55.9505077629267,-4.75971798437838,5
1874,Gothenburg,57.70073799777,11.9680483386231,GREENOCK,55.9505077629267,-4.75971798437838,5
1874,Klaipeda,55.71722,21.12861,GREENOCK,55.9505077629267,-4.75971798437838,5
1874,Kotka,60.4671369633067,26.9184724444581,LONDON,51.5073509000001,-0.127758299999982,5
1874,Kragero,58.8663222461009,9.39912854232773,LIVERPOOL,53.4083714,-2.99157259999998,5
1874,Kragero,58.8663222461009,9.39912854232773,LONDON,51.5073509000001,-0.127758299999982,5
1874,Lulea,65.5836989328213,22.151866677246,LIVERPOOL,53.4083714,-2.99157259999998,5
1874,Minatitlan,17.979,-94.549,LIVERPOOL,53.4083714,-2.99157259999998,5
1874,New Orleans,29.9530336254134,-90.0763767089845,LIVERPOOL,53.4083714,-2.99157259999998,5
1874,Onega,63.9004661241536,38.102155343628,BRISTOL,51.4545130000001,-2.58790999999997,5
1874,Rangoon,16.8058031650266,96.1549083703614,LONDON,51.5073509000001,-0.127758299999982,5
1874,Savannah,32.084,-81.1,LIVERPOOL,53.4083714,-2.99157259999998,5
1874,Skutskar,60.6295982909093,17.4141847022097,LIVERPOOL,53.4083714,-2.99157259999998,5
1874,St. John,45.2727437249886,-66.0681749841308,LONDON,51.5073509000001,-0.127758299999982,5
1874,Sundswall,62.3890780504242,17.3063352870027,LIVERPOOL,53.4083714,-2.99157259999998,5
1874,Trieste,45.6582454829909,13.7725183386231,LIVERPOOL,53.4083714,-2.99157259999998,5
1874,Ventspils,57.4,21.5333,BRISTOL,51.4545130000001,-2.58790999999997,5
1874,Christiania,59.9127593309038,10.7460535835705,DUNDEE,56.4612028818325,-2.96765932817017,4
1874,Drammen,59.7478785493119,10.1840215950051,LIVERPOOL,53.4083714,-2.99157259999998,4
1874,Gothenburg,57.70073799777,11.9680483386231,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,4
1874,Helsingfors,60.1711933248246,24.9319799409551,DUNDEE,56.4612028818325,-2.96765932817017,4
1874,Hernosand,62.6335551234768,17.9374935762681,LONDON,51.5073509000001,-0.127758299999982,4
1874,Hudikswall,61.726078358643,17.1114100974464,LONDON,51.5073509000001,-0.127758299999982,4
1874,Kalmar,56.6660571924049,16.3637093814175,BRISTOL,51.4545130000001,-2.58790999999997,4
1874,Ljusne,61.207568379634,17.1270999776843,LIVERPOOL,53.4083714,-2.99157259999998,4
1874,Pensacola,30.4172348803734,-87.2103635449219,LONDON,51.5073509000001,-0.127758299999982,4
1874,Three Rivers,46.3410759877357,-72.5450299999999,LIVERPOOL,53.4083714,-2.99157259999998,4
1874,Tornea,65.8463157942022,24.150113125796,LIVERPOOL,53.4083714,-2.99157259999998,4
1874,Ventspils,57.4,21.5333,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,4
1874,Belize,17.505,-88.196,BRISTOL,51.4545130000001,-2.58790999999997,3
1874,Belize,17.505,-88.196,LONDON,51.5073509000001,-0.127758299999982,3
1874,Bremen,53.0751069869248,8.80453344224812,LONDON,51.5073509000001,-0.127758299999982,3
1874,Brevig,59.05544,9.69593,BRISTOL,51.4545130000001,-2.58790999999997,3
1874,Brevig,59.05544,9.69593,LIVERPOOL,53.4083714,-2.99157259999998,3
1874,Christiansand,58.1439137156268,7.99468833862306,BRISTOL,51.4545130000001,-2.58790999999997,3
1874,Constantinople,41.014,28.98,LIVERPOOL,53.4083714,-2.99157259999998,3
1874,Danzig,54.3532540815076,18.6510183386231,DUNDEE,56.4612028818325,-2.96765932817017,3
1874,Danzig,54.3532540815076,18.6510183386231,GREENOCK,55.9505077629267,-4.75971798437838,3
1874,Fredrikshamn,60.5711374961045,27.1893037810559,LIVERPOOL,53.4083714,-2.99157259999998,3
1874,Grimstad,58.3467577665114,8.58108827514652,BRISTOL,51.4545130000001,-2.58790999999997,3
1874,Halifax,44.6458582609808,-63.5779232910155,LIVERPOOL,53.4083714,-2.99157259999998,3
1874,Hamburg,53.5381947874472,9.96457836097262,LIVERPOOL,53.4083714,-2.99157259999998,3
1874,Haparanda,65.8357337904469,24.1367433544922,LONDON,51.5073509000001,-0.127758299999982,3
1874,Jamaica,17.997,-76.794,BRISTOL,51.4545130000001,-2.58790999999997,3
1874,Kotka,60.4671369633067,26.9184724444581,LIVERPOOL,53.4083714,-2.99157259999998,3
1874,Liepāja,56.53,20.99,BRISTOL,51.4545130000001,-2.58790999999997,3
1874,Lulea,65.5836989328213,22.151866677246,LONDON,51.5073509000001,-0.127758299999982,3
1874,Moss,59.459167,10.700833,GREENOCK,55.9505077629267,-4.75971798437838,3
1874,Norfolk,36.8507,-76.2859,LIVERPOOL,53.4083714,-2.99157259999998,3
1874,Oscarshamn,57.2700755313257,16.4433368359375,BRISTOL,51.4545130000001,-2.58790999999997,3
1874,Porsgrund,59.1429922168333,9.65712996826176,GREENOCK,55.9505077629267,-4.75971798437838,3
1874,Portland,43.659190604866,-70.2568747685552,LIVERPOOL,53.4083714,-2.99157259999998,3
1874,Saguenay,48.4293694932189,-71.0538333227537,LONDON,51.5073509000001,-0.127758299999982,3
1874,Savannah,32.084,-81.1,LONDON,51.5073509000001,-0.127758299999982,3
1874,Skelleftea,64.7495721160482,20.9557144459604,LONDON,51.5073509000001,-0.127758299999982,3
1874,St. John,45.2727437249886,-66.0681749841308,DUNDEE,56.4612028818325,-2.96765932817017,3
1874,St. Petersburg,59.9339888563424,30.3067266455079,LIVERPOOL,53.4083714,-2.99157259999998,3
1874,Tonsberg,59.2659373175255,10.4066114894106,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,3
1874,Trondheim (Drontheim),63.4418008643108,10.4085794921875,LIVERPOOL,53.4083714,-2.99157259999998,3
1874,Trondheim (Drontheim),63.4418008643108,10.4085794921875,LONDON,51.5073509000001,-0.127758299999982,3
1874,Umea,63.8253913595555,20.2604183386227,LONDON,51.5073509000001,-0.127758299999982,3
1874,Wyborg,60.7132675840768,28.7476258831691,LONDON,51.5073509000001,-0.127758299999982,3
1874,Archangel,64.5412075020308,40.5439866455079,GREENOCK,55.9505077629267,-4.75971798437838,2
1874,Bordeaux,44.8383676829183,-0.572658592529262,BRISTOL,51.4545130000001,-2.58790999999997,2
1874,"Chatham, N. B.",47.0431231492642,-65.4586977113672,LONDON,51.5073509000001,-0.127758299999982,2
1874,Christiansand,58.1439137156268,7.99468833862306,LIVERPOOL,53.4083714,-2.99157259999998,2
1874,Darien,31.3713087416854,-81.434368552408,BRISTOL,51.4545130000001,-2.58790999999997,2
1874,Darien,31.3713087416854,-81.434368552408,GREENOCK,55.9505077629267,-4.75971798437838,2
1874,Doboy,31.3984854217237,-81.3275876955812,LIVERPOOL,53.4083714,-2.99157259999998,2
1874,Drammen,59.7478785493119,10.1840215950051,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,2
1874,Fredrikstad,59.2139821431688,10.9357039213349,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,2
1874,Gefle,60.6782700353304,17.1835063783265,DUNDEE,56.4612028818325,-2.96765932817017,2
1874,Halifax,44.6458582609808,-63.5779232910155,DUNDEE,56.4612028818325,-2.96765932817017,2
1874,Halifax,44.6458582609808,-63.5779232910155,LONDON,51.5073509000001,-0.127758299999982,2
1874,Hamburg,53.5381947874472,9.96457836097262,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,2
1874,Hamburg,53.5381947874472,9.96457836097262,DUNDEE,56.4612028818325,-2.96765932817017,2
1874,Hamburg,53.5381947874472,9.96457836097262,LONDON,51.5073509000001,-0.127758299999982,2
1874,Hernosand,62.6335551234768,17.9374935762681,DUNDEE,56.4612028818325,-2.96765932817017,2
1874,Hernosand,62.6335551234768,17.9374935762681,GREENOCK,55.9505077629267,-4.75971798437838,2
1874,Holmestrand,59.4798015800324,10.3220370846559,BRISTOL,51.4545130000001,-2.58790999999997,2
1874,Hudikswall,61.726078358643,17.1114100974464,BRISTOL,51.4545130000001,-2.58790999999997,2
1874,Jamaica,17.997,-76.794,DUNDEE,56.4612028818325,-2.96765932817017,2
1874,Kalmar,56.6660571924049,16.3637093814175,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,2
1874,Kemi,65.7366935700403,24.5665102968958,BRISTOL,51.4545130000001,-2.58790999999997,2
1874,Klaipeda,55.71722,21.12861,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,2
1874,Laurvig,59.0519993698318,10.0222858306885,BRISTOL,51.4545130000001,-2.58790999999997,2
1874,Laurvig,59.0519993698318,10.0222858306885,DUNDEE,56.4612028818325,-2.96765932817017,2
1874,Laurvig,59.0519993698318,10.0222858306885,LONDON,51.5073509000001,-0.127758299999982,2
1874,Minatitlan,17.979,-94.549,BRISTOL,51.4545130000001,-2.58790999999997,2
1874,Minatitlan,17.979,-94.549,LONDON,51.5073509000001,-0.127758299999982,2
1874,Miramichi,47.0020037704552,-65.5685833227539,LONDON,51.5073509000001,-0.127758299999982,2
1874,Montreal,45.5129959517878,-73.5553766455077,BRISTOL,51.4545130000001,-2.58790999999997,2
1874,Montreal,45.5129959517878,-73.5553766455077,LIVERPOOL,53.4083714,-2.99157259999998,2
1874,Moulmein,16.4918180331966,97.6253883386231,LONDON,51.5073509000001,-0.127758299999982,2
1874,Musquash,45.193570388325,-66.3216622274776,LIVERPOOL,53.4083714,-2.99157259999998,2
1874,Narva,59.3746677001451,28.204279206543,BRISTOL,51.4545130000001,-2.58790999999997,2
1874,Narva,59.3746677001451,28.204279206543,LONDON,51.5073509000001,-0.127758299999982,2
1874,New York,40.713197770232,-74.0078266455077,BRISTOL,51.4545130000001,-2.58790999999997,2
1874,New York,40.713197770232,-74.0078266455077,DUNDEE,56.4612028818325,-2.96765932817017,2
1874,Norrkoping,58.5882426577437,16.1906512890627,LONDON,51.5073509000001,-0.127758299999982,2
1874,Nyhamn,56.2500370697488,12.5332656269837,BRISTOL,51.4545130000001,-2.58790999999997,2
1874,Nyhamn,56.2500370697488,12.5332656269837,LONDON,51.5073509000001,-0.127758299999982,2
1874,Odessa,46.4758177004446,30.7419165185547,LONDON,51.5073509000001,-0.127758299999982,2
1874,Onega,63.9004661241536,38.102155343628,LONDON,51.5073509000001,-0.127758299999982,2
1874,Ostend,51.226,2.906,LONDON,51.5073509000001,-0.127758299999982,2
1874,Pitea,65.3204766227601,21.4732333544922,LIVERPOOL,53.4083714,-2.99157259999998,2
1874,Richibucto,46.681336746494,-64.8648499999998,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,2
1874,Richibucto,46.681336746494,-64.8648499999998,BRISTOL,51.4545130000001,-2.58790999999997,2
1874,Richibucto,46.681336746494,-64.8648499999998,GREENOCK,55.9505077629267,-4.75971798437838,2
1874,Richibucto,46.681336746494,-64.8648499999998,LONDON,51.5073509000001,-0.127758299999982,2
1874,Savannah,32.084,-81.1,BRISTOL,51.4545130000001,-2.58790999999997,2
1874,Shediac,46.2201868321302,-64.5352616613769,LIVERPOOL,53.4083714,-2.99157259999998,2
1874,Skelleftea,64.7495721160482,20.9557144459604,BRISTOL,51.4545130000001,-2.58790999999997,2
1874,Skelleftea,64.7495721160482,20.9557144459604,LIVERPOOL,53.4083714,-2.99157259999998,2
1874,Skonvik,62.4688681722605,17.3256154232789,DUNDEE,56.4612028818325,-2.96765932817017,2
1874,St. John,45.2727437249886,-66.0681749841308,GREENOCK,55.9505077629267,-4.75971798437838,2
1874,St. Petersburg,59.9339888563424,30.3067266455079,DUNDEE,56.4612028818325,-2.96765932817017,2
1874,Stockholm,59.332961003529,18.0661433544922,BRISTOL,51.4545130000001,-2.58790999999997,2
1874,Three Rivers,46.3410759877357,-72.5450299999999,BRISTOL,51.4545130000001,-2.58790999999997,2
1874,Tonsberg,59.2659373175255,10.4066114894106,BRISTOL,51.4545130000001,-2.58790999999997,2
1874,Uleaborg,65.0115283017847,25.4736063917974,DUNDEE,56.4612028818325,-2.96765932817017,2
1874,Warberg,57.1079632042745,12.2489241693117,LONDON,51.5073509000001,-0.127758299999982,2
1874,Wyborg,60.7132675840768,28.7476258831691,DUNDEE,56.4612028818325,-2.96765932817017,2
1874,Amsterdam,52.369690469728,4.91062658203126,LIVERPOOL,53.4083714,-2.99157259999998,1
1874,Antwerp,51.2233758643843,4.39700335449226,LIVERPOOL,53.4083714,-2.99157259999998,1
1874,Archangel,64.5412075020308,40.5439866455079,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
1874,Arendal,58.4701420246829,8.7584524351543,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
1874,Arendal,58.4701420246829,8.7584524351543,BRISTOL,51.4545130000001,-2.58790999999997,1
1874,Axmar,60.9992509573603,17.1272000900269,DUNDEE,56.4612028818325,-2.96765932817017,1
1874,Bahia,-12.955,-38.505,LIVERPOOL,53.4083714,-2.99157259999998,1
1874,Baltimore,39.2909022702315,-76.6096033227539,BRISTOL,51.4545130000001,-2.58790999999997,1
1874,Bathurst,47.6166891460061,-65.6489329153442,DUNDEE,56.4612028818325,-2.96765932817017,1
1874,Bathurst,47.6166891460061,-65.6489329153442,LIVERPOOL,53.4083714,-2.99157259999998,1
1874,Bollsta,60.1097042911734,23.5334899999998,LIVERPOOL,53.4083714,-2.99157259999998,1
1874,Borga,60.3967119237763,25.6714263787898,LIVERPOOL,53.4083714,-2.99157259999998,1
1874,Boston,42.3595726133805,-71.0574266455077,LONDON,51.5073509000001,-0.127758299999982,1
1874,Buctouche,46.4711903669731,-64.7224916613769,BRISTOL,51.4545130000001,-2.58790999999997,1
1874,Charlestown,50.3351678796083,-4.76100880085048,LONDON,51.5073509000001,-0.127758299999982,1
1874,Charlottetown,46.2366900192779,-63.1283216613769,LIVERPOOL,53.4083714,-2.99157259999998,1
1874,Christiansand,58.1439137156268,7.99468833862306,DUNDEE,56.4612028818325,-2.96765932817017,1
1874,Constantinople,41.014,28.98,LONDON,51.5073509000001,-0.127758299999982,1
1874,Copenhagen,55.6759914022238,12.5675600000001,LIVERPOOL,53.4083714,-2.99157259999998,1
1874,Danzig,54.3532540815076,18.6510183386231,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
1874,Darien,31.3713087416854,-81.434368552408,LONDON,51.5073509000001,-0.127758299999982,1
1874,Demerara,6.804,-58.155,DUNDEE,56.4612028818325,-2.96765932817017,1
1874,Demerara,6.804,-58.155,LONDON,51.5073509000001,-0.127758299999982,1
1874,Fredrikshamn,60.5711374961045,27.1893037810559,BRISTOL,51.4545130000001,-2.58790999999997,1
1874,Fredrikstad,59.2139821431688,10.9357039213349,GREENOCK,55.9505077629267,-4.75971798437838,1
1874,Halifax,44.6458582609808,-63.5779232910155,BRISTOL,51.4545130000001,-2.58790999999997,1
1874,Haparanda,65.8357337904469,24.1367433544922,BRISTOL,51.4545130000001,-2.58790999999997,1
1874,Helsingfors,60.1711933248246,24.9319799409551,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
1874,Helsingfors,60.1711933248246,24.9319799409551,LONDON,51.5073509000001,-0.127758299999982,1
1874,Hernosand,62.6335551234768,17.9374935762681,BRISTOL,51.4545130000001,-2.58790999999997,1
1874,Holmestrand,59.4798015800324,10.3220370846559,GREENOCK,55.9505077629267,-4.75971798437838,1
1874,Holmsund,63.7127808223821,20.3787374920655,DUNDEE,56.4612028818325,-2.96765932817017,1
1874,Holmsund,63.7127808223821,20.3787374920655,LONDON,51.5073509000001,-0.127758299999982,1
1874,Iggesund,61.642548169496,17.0748925079347,LONDON,51.5073509000001,-0.127758299999982,1
1874,Jamaica,17.997,-76.794,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
1874,Karlskrona,56.1608063124393,15.5844683386232,BRISTOL,51.4545130000001,-2.58790999999997,1
1874,Kemi,65.7366935700403,24.5665102968958,LIVERPOOL,53.4083714,-2.99157259999998,1
1874,Konigsberg,54.7112317805089,20.4988802856446,BRISTOL,51.4545130000001,-2.58790999999997,1
1874,Konigsberg,54.7112317805089,20.4988802856446,DUNDEE,56.4612028818325,-2.96765932817017,1
1874,Konigsberg,54.7112317805089,20.4988802856446,GREENOCK,55.9505077629267,-4.75971798437838,1
1874,Konigsberg,54.7112317805089,20.4988802856446,LONDON,51.5073509000001,-0.127758299999982,1
1874,Kragero,58.8663222461009,9.39912854232773,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
1874,Kramfors,62.9313797652365,17.7810411409736,LONDON,51.5073509000001,-0.127758299999982,1
1874,Laurvig,59.0519993698318,10.0222858306885,GREENOCK,55.9505077629267,-4.75971798437838,1
1874,Liepāja,56.53,20.99,DUNDEE,56.4612028818325,-2.96765932817017,1
1874,Lillesand,58.2502677182406,8.37972416931154,BRISTOL,51.4545130000001,-2.58790999999997,1
1874,Ljusne,61.207568379634,17.1270999776843,DUNDEE,56.4612028818325,-2.96765932817017,1
1874,Lovisa,60.458,26.228,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,1
1874,Lovisa,60.458,26.228,BRISTOL,51.4545130000001,-2.58790999999997,1
1874,Lovisa,60.458,26.228,DUNDEE,56.4612028818325,-2.96765932817017,1
