source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,format_type,confidence,raw_line
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p001_polaris_polaris.txt,234,Kristiandsund,Bro,GOOLE,"26,101 pt. logs-Order.",Order.,1,Dec,1887,2,July,1887,False,condensed,0.9,"Kristiandsund-Bro-26,101 pt. logs-Order."
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p001_polaris_polaris.txt,240,Carin,Salm,GOOLE,Wesslö,,1,Dec,1887,2,July,1887,False,condensed,0.9,"Carin-Salm-Wesslö-20,745 pcs. pt. logs bt. & ends, &c.-Pyman & Co."
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p001_polaris_polaris.txt,254,Eliza,Johannessen,GOOLE,"Engeland, 16,000 pit logs-Bruce & Co.",Bruce & Co.,1,Dec,1887,2,July,1887,False,condensed,0.9,"Eliza Johannessen-Engeland, 16,000 pit logs-Bruce & Co."
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p001_polaris_polaris.txt,289,Sophia,Press,ROLLS,"2,744 logs, 13 lu. fir. posts. Wood-cut.",cut.,1,Dec,1887,2,July,1887,False,condensed,0.9,"Sophia-Press-2,744 logs, 13 lu. fir. posts. Wood-cut."
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p001_polaris_polaris.txt,296,Amelia,Victoria,ROLLS,"3,615 deals, batten ends and battens. New York",,1,Dec,1887,2,July,1887,False,condensed,0.9,"Amelia Victoria-3,615 deals, batten ends and battens. New York-1,000 ft. Boards and beams. N. P. 1,000 ft. Floors. Bldes Co. arrived."
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p001_polaris_polaris.txt,302,Ocean of New,York,ROLLS,"700 packages and 3,861 ft. oak. 3,316 pt. pics. spokes-Order.",Order.,1,Dec,1887,2,July,1887,False,condensed,0.9,"Ocean of New York-700 packages and 3,861 ft. oak. 3,316 pt. pics. spokes- Order."
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p001_polaris_polaris.txt,304,San,Francisco,ROLLS,"4,835 pt. timber, plank.",,1,Dec,1887,2,July,1887,False,condensed,0.9,"San Francisco-4,835 pt. timber, plank."
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p001_polaris_polaris.txt,313,Carfarvon of New,York,LIVERPOOL,"166 bbl. oil cake. 1,000 pt. book. 1,002 pt. boards. 2,140 pt. logs.",,1,Dec,1887,2,July,1887,False,condensed,0.9,"Carfarvon of New York-166 bbl. oil cake. 1,000 pt. book. 1,002 pt. boards. 2,140 pt. logs."
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p001_polaris_polaris.txt,315,Norfolk and,Middlebrough,LIVERPOOL,.,,1,Dec,1887,2,July,1887,False,condensed,0.9,Norfolk and Middlebrough-.
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p001_polaris_polaris.txt,317,Monroe,G,LIVERPOOL,"5,000 fir. logs. Norfolk;000 ft. logs-10,200 pt. deals.",,1,Dec,1887,2,July,1887,False,condensed,0.9,"Monroe-G-5,000 fir. logs. Norfolk-6,000 ft. logs-10,200 pt. deals."
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,2,Mathilde,Drammen,LONDON,"3,159 scantlings, 78,090 floorings-G . F. Neame & Co.-Island sheds",G,1,Dec,1887,2,July,1887,False,condensed,0.9,"Mathilde-Drammen-3,159 scantlings, 78,090 floorings-G. F. Neame & Co.-Island sheds"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,2,F. Neame &,Co.,LONDON,Island sheds,,1,Dec,1887,2,July,1887,False,condensed,0.9,F. Neame & Co.-Island sheds
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,3,Garry,Riga,LONDON,"3,000 sleeper deals, 794 deals, 90 fms. firewood;384 sleeper deals-Order-Upper Quebec yard",,1,Dec,1887,2,July,1887,True,condensed,0.9,"Garry (s)-Riga-3,000 sleeper deals, 794 deals, 90 fms. firewood-J. B. R. Langford; 3,324 deals, 2,400 battens, 5,384 sleeper deals-Order-Upper Quebec yard"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,4,Blue Cross,St. Petersburg,LONDON,"1,922 rickers, 3,873 pcs. lathwood",,27,Dec,1887,2,July,1887,True,condensed,0.9,"27 Blue Cross (s)-St. Petersburg-1,922 rickers, 3,873 pcs. lathwood-Order"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,5,Commerzienrath Fowler,Lulea,LONDON,"17,260 battens-G . Loder-Canada yard",G,27,Dec,1887,2,July,1887,True,condensed,0.9,"Commerzienrath Fowler (s)-Lulea-17,260 battens-G. Loder-Canada yard"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,6,Loch Maree,Mesane,LONDON,"14,651 deals and ends-Simson &",Simson &,27,Dec,1887,2,July,1887,True,condensed,0.9,"Loch Maree (s)-Mesane-14,651 deals and ends-Simson & Mason-Baltic sheds"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,7,Sylfid,Onega,LONDON,"9,247 battens-Nicks &",Nicks &,27,Dec,1887,2,July,1887,False,condensed,0.9,"Sylfid-Onega-9,247 battens-Nicks & Penton -Acorn yard"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,8,Loch Garry,Mesane,LONDON,"46,214 deals, boards, and ends-Simson &",Simson &,27,Dec,1887,2,July,1887,True,condensed,0.9,"Loch Garry (s)-Mesane-46,214 deals, boards, and ends-Simson & Mason-Russia yard"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,9,Balmuir,Cronstadt,LONDON,"15,059 deals, 10,490 battens, 3,423 ends, 37 fms. firewood-G . F. Neame & Co.-Centre yard",G,27,Dec,1887,2,July,1887,True,condensed,0.9,"Balmuir (s)-Cronstadt-15,059 deals, 10,490 battens, 3,423 ends, 37 fms. firewood-G. F. Neame & Co.-Centre yard"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,9,F. Neame &,Co.,LONDON,Centre yard,,27,Dec,1887,2,July,1887,False,condensed,0.9,F. Neame & Co.-Centre yard
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,10,Sleipner,Fredrikstad,LONDON,"77,253 deals, 1,476 deals and boards-Boyson &",Boyson &,28,Dec,1887,2,July,1887,True,condensed,0.9,"28 Sleipner (s)-Fredrikstad-77,253 deals, 1,476 deals and boards-Boyson & Slee-Centre sheds"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,11,Ambient,Odessa,LONDON,"60 oak and 44 ash logs, 6,450 oak staves, 10 planks",,28,Dec,1887,2,July,1887,True,condensed,0.9,"Ambient (s)-Odessa-60 oak and 44 ash logs, 6,450 oak staves, 10 planks-Order"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,12,Sunshine,Archangel,LONDON,"9,522 deals and ends; and ends-R. Brandt-Baltic sheds",,28,Dec,1887,2,July,1887,True,condensed,0.9,"Sunshine (s)-Archangel-9,522 deals and ends -J. Griggs & Co.; 21,262 deals, battens, boards, and ends-R. Brandt-Baltic sheds"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,13,Kovno,St. Petersburg,LONDON,"13,122 deals, 109 battens, 5,938 deals and battens, 8,489 boards, 41 fms. firewood, 1,419 ends, 7,237 pcs. birchwood, 3,934 rickers, 5,062 pcs. lathwood",,28,Dec,1887,2,July,1887,True,condensed,0.9,"Kovno (s)-St. Petersburg-13,122 deals, 109 battens, 5,938 deals and battens, 8,489 boards, 41 fms. firewood, 1,419 ends, 7,237 pcs. birchwood, 3,934 rickers, 5,062 pcs. lathwood-Order"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,14,Korno,Cronstadt,LONDON,"6,866 deals, 8,489 boards;171 deals-R. Brandt; 1,531 deals, 7,237 brich'squares -Sieveking, Droop, & Co.-Station yard",,29,Dec,1887,2,July,1887,True,condensed,0.9,"29 Korno (s)-Cronstadt-6,866 deals, 8,489 boards-Foy, Morgan, & Co.; 6,171 deals-R. Brandt; 1,531 deals, 7,237 brich'squares -Sieveking, Droop, & Co.-Station yard"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,16,Lena,St. Petersburg,LONDON,"2,910 pcs. lathwood, 819 rickers",,29,Dec,1887,2,July,1887,True,condensed,0.9,"Lena (s)-St. Petersburg-2,910 pcs. lathwood, 819 rickers-Order"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,17,Romeo,Montreal,LONDON,"28,073 deals, 608 deal ends-Bryant, Powis, & Bryant; from Pierreville-31,263 deals, 1,049 deal ends-Bryant, Powis, & Bryant","Bryant, Powis, & Bryant",25,Dec,1887,2,July,1887,True,condensed,0.9,"25 Romeo (s)-Montreal-28,073 deals, 608 deal ends-Bryant, Powis, & Bryant; from Pierreville-31,263 deals, 1,049 deal ends-Bryant, Powis, & Bryant"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,18,Sappho,Riga,LONDON,"5,989 deals; C. H. Glover & Co.; 1,946 deals, 3,200 deals, battens, and ends, 10,160 pcs. lathwood, 3,140 pcs. heartwood, 9,360 half-sleepers-Order",sleepers-Order,25,Dec,1887,2,July,1887,True,condensed,0.9,"Sappho (s)-Riga-5,989 deals; C. H. Glover & Co.; 1,946 deals, 3,200 deals, battens, and ends, 10,160 pcs. lathwood, 3,140 pcs. heartwood, 9,360 half-sleepers-Order"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,19,Albano,Christiania,LONDON,"39 cs. wood boards;062 bdls. case boards-Duus, Brown, & Co.; 4,734 boards-G. J. McCaul & Co.; 500 boathooks-G. Jewett",,27,Dec,1887,2,July,1887,True,condensed,0.9,"27 Albano (s)-Christiania-39 cs. wood boards-O. Konig & Co.; 1,062 bdls. case boards-Duus, Brown, & Co.; 4,734 boards-G. J. McCaul & Co.; 500 boathooks-G. Jewett"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,21,Trowbridge,Napier,LONDON DOCKS,184 pcs. timber,,27,Dec,1887,2,July,1887,False,condensed,1.0,Trowbridge-Napier-184 pcs. timber-Order
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,23,Haabet,Wyborg,LONDON DOCKS,167 fms. firewood,,27,Dec,1887,2,July,1887,False,condensed,1.0,Haabet-Wyborg-167 fms. firewood-Order
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,25,Lucerne,Montreal,LONDON (LONDON DOCKS),"210 deals; from Quebec-180 bxs. splints, 1,723 deals-Order",,27,Dec,1887,2,July,1887,True,condensed,0.9,"Lucerne (s)-Montreal-210 deals-Order; from Quebec-180 bxs. splints, 1,723 deals-Order"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,26,Canada,New York,LONDON (LONDON DOCKS),22 logs wood;385 bdls. staves-Order,,28,Dec,1887,2,July,1887,True,condensed,0.9,"28 Canada (s)-New York-22 logs wood-Churchill & Sim; 1,385 bdls. staves-Order"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,27,Tower Hill,New York,LONDON (LONDON DOCKS),"4,333 bdls. staves, 3,723 bdls. hoops",,28,Dec,1887,2,July,1887,True,condensed,0.9,"Tower Hill (s)-New York-4,333 bdls. staves, 3,723 bdls. hoops-Order"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,29,Thorndale,Montreal,LONDON (LONDON DOCKS),"4,675 deals",,28,Dec,1887,2,July,1887,True,condensed,0.9,"Thorndale (s)-Montreal-4,675 deals-Order"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,30,Barcelona,Montreal,LONDON (LONDON DOCKS),"3,201 deals",,28,Dec,1887,2,July,1887,True,condensed,0.9,"Barcelona (s)-Montreal-3,201 deals-Order"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,32,Alberta Susanna,Bremen,LONDON (LONDON DOCKS),"1,526 beech planks",,28,Dec,1887,2,July,1887,False,condensed,0.9,"Alberta Susanna-Bremen - 1,526 beech planks-Order"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,34,Salamanca,Wiadau,LONDON (LONDON DOCKS),"14,190 sleepers, 1,220 1/2-sleepers-T. Gabriel",sleepers-T. Gabriel,28,Dec,1887,2,July,1887,True,condensed,0.9,"Salamanca (s)-Wiadau - 14,190 sleepers, 1,220 1/2-sleepers-T. Gabriel"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,36,Maria,Danzig,LONDON (LONDON DOCKS),"725 scantlings, 677 pcs lathwood",,28,Dec,1887,2,July,1887,False,condensed,0.9,"Maria-Danzig-725 scantlings, 677 pcs lathwood-Order"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,38,Lorne,Konigsberg,LONDON (LONDON DOCKS),"4,379 sleepers blocks, 252 1/2 sleepers",,28,Dec,1887,2,July,1887,True,condensed,0.9,"Lorne (s)-Konigsberg-4,379 sleepers blocks, 252 1/2 sleepers-Order"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,40,Jorgen,Kotka,LONDON (LONDON DOCKS),"789,490 staves",,28,Dec,1887,2,July,1887,False,condensed,0.9,"Jorgen-Kotka-789,490 staves-Order"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,42,Planet,Antwerp,LONDON (LONDON DOCKS),"1,390 pcs. pitch pine",,28,Dec,1887,2,July,1887,True,condensed,0.9,"Planet (s)-Antwerp-1,390 pcs. pitch pine-Order"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,45,Pasteur,Bayonne,LONDON (LONDON DOCKS),130 lds. pit-props-Alfred Stonehouse & Co.,props-Alfred Stonehouse & Co.,28,Dec,1887,2,July,1887,False,condensed,0.9,Pasteur-Bayonne-130 lds. pit-props-Alfred Stonehouse & Co.
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,46,Pilote,Hennebont,LONDON (LONDON DOCKS),160 lds. pit-props-Alfred Stonehouse & Co.,props-Alfred Stonehouse & Co.,28,Dec,1887,2,July,1887,False,condensed,0.9,Pilote-Hennebont-160 lds. pit-props-Alfred Stonehouse & Co.
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,47,Aaron,Risoer,LONDON (LONDON DOCKS),306 lds. pit-props-Gething,props-Gething,28,Dec,1887,2,July,1887,False,condensed,0.9,Aaron-Risoer-306 lds. pit-props-Gething
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,48,Thomas Coates,Bordeaux,LONDON (LONDON DOCKS),"450 lds. pit-wood-T. Beynon & Co., Limited","wood-T. Beynon & Co., Limited",28,Dec,1887,2,July,1887,True,condensed,0.9,"Thomas Coates (s)-Bordeaux-450 lds. pit-wood-T. Beynon & Co., Limited"
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,49,Vive de Gier,Bayonne,LONDON (LONDON DOCKS),"1,200 lds. pitwood-Newport, Mon., Pitwood Co., Lim.","Newport, Mon., Pitwood Co., Lim.",28,Dec,1887,2,July,1887,False,condensed,0.9,"Vive de Gier-Bayonne-1,200 lds. pitwood-Newport, Mon., Pitwood Co., Lim."
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,50,A. Munch,Risoer,LONDON (LONDON DOCKS),"388 lds. pit-props-R. Gething, jun., & Co.","props-R. Gething, jun., & Co.",28,Dec,1887,2,July,1887,False,condensed,0.9,"A. Munch-Risoer-388 lds. pit-props-R. Gething, jun., & Co."
18870702_1. p. 19-21- Imports - July 2 1887 - Timber Trades Journal 1887_p002_gemini.txt,51,Alma,Auray,LONDON (LONDON DOCKS),220 lds. pit-props-Stonehouse,props-Stonehouse,28,Dec,1887,2,July,1887,False,condensed,0.9,Alma-Auray-220 lds. pit-props-Stonehouse
