year,port_name,latitude,longitude,ship_count
1875,Hudikswall,61.726078358643,17.1114100974464,11
1875,Stettin,53.4252665374726,14.5555758306886,11
1875,Belize,17.505,-88.196,10
1875,Sandefjord,59.1333045923779,10.2226200859019,10
1875,Baltimore,39.2909022702315,-76.6096033227539,9
1875,Hamburg,53.5381947874472,9.96457836097262,9
1875,Helsingfors,60.1711933248246,24.9319799409551,9
1875,Holmestrand,59.4798015800324,10.3220370846559,9
1875,Kotka,60.4671369633067,26.9184724444581,9
1875,Richibucto,46.681336746494,-64.8648499999998,9
1875,Savannah,32.084,-81.1,9
1875,Constantinople,41.014,28.98,8
1875,Darien,31.3713087416854,-81.434368552408,8
1875,Kragero,58.8663222461009,9.39912854232773,8
1875,Onega,63.9004661241536,38.102155343628,8
1875,Konigsberg,54.7112317805089,20.4988802856446,7
1875,Three Rivers,46.3410759877357,-72.5450299999999,7
1875,Tonsberg,59.2659373175255,10.4066114894106,7
1875,Trondheim (Drontheim),63.4418008643108,10.4085794921875,7
1875,Uddevalla,58.3509732601018,11.9325193821388,7
1875,Amsterdam,52.369690469728,4.91062658203126,6
1875,Bordeaux,44.8383676829183,-0.572658592529262,6
1875,Brevig,59.05544,9.69593,6
1875,Kramfors,62.9313797652365,17.7810411409736,6
1875,Pascagoula,30.3659447374599,-88.5565278197888,6
1875,Pitea,65.3204766227601,21.4732333544922,6
1875,Saguenay,48.4293694932189,-71.0538333227537,6
1875,Shediac,46.2201868321302,-64.5352616613769,6
1875,Bathurst,47.6166891460061,-65.6489329153442,5
1875,Buctouche,46.4711903669731,-64.7224916613769,5
1875,Colombo,6.93230763563123,79.8474366772461,5
1875,Lulea,65.5836989328213,22.151866677246,5
1875,Mandal,58.0301171016744,7.45549708465569,5
1875,St. Petersburg,59.9339888563424,30.3067266455079,5
1875,Trieste,45.6582454829909,13.7725183386231,5
1875,Abo,60.4528020408486,22.2514641693117,4
1875,Bahia,-12.955,-38.505,4
1875,Demerara,6.804,-58.155,4
1875,Montreal,45.5129959517878,-73.5553766455077,4
1875,Narva,59.3746677001451,28.204279206543,4
1875,Pillau,54.6553874966892,19.9103474006719,4
1875,Sandarne,61.2603765627516,17.1444458306885,4
1875,Slite,57.7055439750642,18.8053370846558,4
1875,"Chatham, N. B.",47.0431231492642,-65.4586977113672,3
1875,Fredrikshald,59.1248045350242,11.3874541693116,3
1875,Kalmar,56.6660571924049,16.3637093814175,3
1875,Kemi,65.7366935700403,24.5665102968958,3
1875,Musquash,45.193570388325,-66.3216622274776,3
1875,Norrkoping,58.5882426577437,16.1906512890627,3
1875,Portland,43.659190604866,-70.2568747685552,3
1875,Rotterdam,51.9209408964375,4.4874063916016,3
1875,Skelleftea,64.7495721160482,20.9557144459604,3
1875,York,53.9599651,-1.08729790000007,3
1875,Bollsta,60.1097042911734,23.5334899999998,2
1875,Charlottetown,46.2366900192779,-63.1283216613769,2
1875,Genoa,44.403,8.917,2
1875,Holmsund,63.7127808223821,20.3787374920655,2
1875,Liepāja,56.53,20.99,2
1875,Lovisa,60.458,26.228,2
1875,Marseilles,43.2969388411835,5.38110013867459,2
1875,Mobile,30.7122,-88.0433,2
1875,Moulmein,16.4918180331966,97.6253883386231,2
1875,Namsos,64.4680180714091,11.4939400000007,2
1875,Nordmaling,63.5705218590195,19.4984000634764,2
1875,Nyhamn,56.2500370697488,12.5332656269837,2
1875,Philadelphia,39.9521191086056,-75.16218,2
1875,Risoer,58.7177754400355,9.21217460846031,2
1875,Sydney,46.135,-60.183,2
1875,Aasgaardstrand,59.3515928948458,10.4434929153443,1
1875,Antwerp,51.2233758643843,4.39700335449226,1
1875,Asbacka,61.2829913625468,17.1488198280335,1
1875,Axmar,60.9992509573603,17.1272000900269,1
1875,Bath,51.3810641,-2.35901669999993,1
1875,Bayonne,43.49295,-1.47484,1
1875,Boulogne,48.8344631845845,2.24090194702142,1
1875,Bremen,53.0751069869248,8.80453344224812,1
1875,Dalhousie,48.0643926592676,-66.3697916613769,1
1875,Falkenberg,56.9057503779718,12.4903241693116,1
1875,Fredrikshamn,60.5711374961045,27.1893037810559,1
1875,Halifax,44.6458582609808,-63.5779232910155,1
1875,Halmstad,56.6722010493411,12.857328338623,1
1875,Hango,59.8233185110408,22.9680912539675,1
1875,Hull,53.7456708999999,-0.336741299999971,1
1875,Husum,63.3386922716258,19.1618725396729,1
1875,Iggesund,61.642548169496,17.0748925079347,1
1875,Landskrona,55.8666,12.8333,1
1875,Langesund,59.0,9.745,1
1875,Malmo,55.5966500740096,13.0010425588348,1
1875,Monsteras,57.0405429197551,16.4462529153445,1
1875,Nantes,47.2175117591258,-1.54816765075694,1
1875,Nederkalix,65.8542330207744,23.13253,1
1875,Newcastle,47.0806570422285,-65.456746677246,1
1875,Norfolk,36.8507,-76.2859,1
1875,Odessa,46.4758177004446,30.7419165185547,1
1875,Pernau,58.386,24.497,1
1875,Pugwash,45.8507,-63.66,1
1875,Salsaker,62.9972544582473,18.2684295291138,1
1875,Sikea,64.168533896539,20.9274320687867,1
1875,Simo,65.6630854379212,25.0645166772464,1
1875,St. Malo,48.6506311986142,-2.02315000000003,1
1875,St. Nazaire,47.273,-2.214,1
1875,Troon,55.5444127055824,-4.67361271972649,1
1875,Tvedestrand,58.6242330252376,8.92772996826176,1
1875,Umea,63.8253913595555,20.2604183386227,1
1876,Gothenburg,57.70073799777,11.9680483386231,7
1876,Quebec City,46.8198570676248,-71.200611493121,4
1876,Christiania,59.9127593309038,10.7460535835705,3
1876,Pensacola,30.4172348803734,-87.2103635449219,3
1876,St. John,45.2727437249886,-66.0681749841308,2
1876,Constantinople,41.014,28.98,1
1876,Dieppe,49.93481,1.0919,1
1876,Genoa,44.403,8.917,1
1876,Jamaica,17.997,-76.794,1
1876,Laurvig,59.0519993698318,10.0222858306885,1
1876,New Orleans,29.9530336254134,-90.0763767089845,1
1876,Porsgrund,59.1429922168333,9.65712996826176,1
1876,Rangoon,16.8058031650266,96.1549083703614,1
1876,Riga,56.9520033661236,24.1136539340975,1
1876,York,53.9599651,-1.08729790000007,1
1877,Riga,56.9520033661236,24.1136539340975,394
1877,Quebec City,46.8198570676248,-71.200611493121,313
1877,Gothenburg,57.70073799777,11.9680483386231,196
1877,Sundswall,62.3890780504242,17.3063352870027,174
1877,Christiania,59.9127593309038,10.7460535835705,157
1877,Cronstadt,59.9939156370316,29.7714865185547,143
1877,Gefle,60.6782700353304,17.1835063783265,123
1877,Drammen,59.7478785493119,10.1840215950051,104
1877,Klaipeda,55.71722,21.12861,101
1877,Bordeaux,44.8383676829183,-0.572658592529262,92
1877,Danzig,54.3532540815076,18.6510183386231,89
1877,Wyborg,60.7132675840768,28.7476258831691,82
1877,Pensacola,30.4172348803734,-87.2103635449219,76
1877,Christiansand,58.1439137156268,7.99468833862306,74
1877,Laurvig,59.0519993698318,10.0222858306885,71
1877,St. John,45.2727437249886,-66.0681749841308,64
1877,Bjorneborg,61.4862538765185,21.7956274920657,59
1877,Porsgrund,59.1429922168333,9.65712996826176,59
1877,Soderhamn,61.3020539997905,17.0512700317383,59
1877,Kotka,60.4671369633067,26.9184724444581,55
1877,Miramichi,47.0020037704552,-65.5685833227539,55
1877,Oscarshamn,57.2700755313257,16.4433368359375,46
1877,Stettin,53.4252665374726,14.5555758306886,46
1877,Fredrikstad,59.2139821431688,10.9357039213349,45
1877,Helsingfors,60.1711933248246,24.9319799409551,45
1877,Rangoon,16.8058031650266,96.1549083703614,41
1877,Archangel,64.5412075020308,40.5439866455079,39
1877,Trieste,45.6582454829909,13.7725183386231,36
1877,Skelleftea,64.7495721160482,20.9557144459604,32
1877,New York,40.713197770232,-74.0078266455077,30
1877,Hernosand,62.6335551234768,17.9374935762681,29
1877,Lorient,47.75,-3.36,29
1877,Stockholm,59.332961003529,18.0661433544922,28
1877,Hudikswall,61.726078358643,17.1114100974464,26
1877,Richibucto,46.681336746494,-64.8648499999998,26
1877,Ljusne,61.207568379634,17.1270999776843,25
1877,Montreal,45.5129959517878,-73.5553766455077,24
1877,Skutskar,60.6295982909093,17.4141847022097,24
1877,Uleaborg,65.0115283017847,25.4736063917974,24
1877,Arendal,58.4701420246829,8.7584524351543,23
1877,Hennebont,47.8025739476478,-3.27385166137653,23
1877,Moss,59.459167,10.700833,22
1877,Onega,63.9004661241536,38.102155343628,21
1877,Redon,47.6509129777457,-2.08601583068829,21
1877,Halmstad,56.6722010493411,12.857328338623,20
1877,Mandal,58.0301171016744,7.45549708465569,20
1877,Pitea,65.3204766227601,21.4732333544922,20
1877,Shediac,46.2201868321302,-64.5352616613769,20
1877,Brevig,59.05544,9.69593,19
1877,Lulea,65.5836989328213,22.151866677246,19
1877,Kalmar,56.6660571924049,16.3637093814175,18
1877,Ventspils,57.4,21.5333,18
1877,Holmestrand,59.4798015800324,10.3220370846559,17
1877,Saint-Brieuc,48.5136,-2.7684,16
1877,Auray,47.6667153763157,-2.98168918518064,15
1877,"Chatham, N. B.",47.0431231492642,-65.4586977113672,15
1877,Dalhousie,48.0643926592676,-66.3697916613769,15
1877,Demerara,6.804,-58.155,15
1877,Constantinople,41.014,28.98,14
1877,Kemi,65.7366935700403,24.5665102968958,14
1877,Darien,31.3713087416854,-81.434368552408,13
1877,Sandarne,61.2603765627516,17.1444458306885,13
1877,Buctouche,46.4711903669731,-64.7224916613769,12
1877,Kramfors,62.9313797652365,17.7810411409736,12
1877,Skonvik,62.4688681722605,17.3256154232789,12
1877,St. Malo,48.6506311986142,-2.02315000000003,12
1877,Uddevalla,58.3509732601018,11.9325193821388,12
1877,Monsteras,57.0405429197551,16.4462529153445,11
1877,Pillau,54.6553874966892,19.9103474006719,11
1877,Trondheim (Drontheim),63.4418008643108,10.4085794921875,11
1877,York,53.9599651,-1.08729790000007,11
1877,New Orleans,29.9530336254134,-90.0763767089845,10
1877,Pugwash,45.8507,-63.66,10
1877,Charlottetown,46.2366900192779,-63.1283216613769,9
1877,Genoa,44.403,8.917,9
1877,Kragero,58.8663222461009,9.39912854232773,9
1877,Lovisa,60.458,26.228,9
1877,Minatitlan,17.979,-94.549,9
1877,Quimper,47.9946698134641,-4.10808166137666,9
1877,Risoer,58.7177754400355,9.21217460846031,9
1877,Savannah,32.084,-81.1,9
1877,St. Petersburg,59.9339888563424,30.3067266455079,9
1877,Tonsberg,59.2659373175255,10.4066114894106,9
1877,Nyhamn,56.2500370697488,12.5332656269837,8
1877,Sandefjord,59.1333045923779,10.2226200859019,8
1877,Abo,60.4528020408486,22.2514641693117,7
1877,Bahia,-12.955,-38.505,7
1877,Karlskrona,56.1608063124393,15.5844683386232,7
1877,Soroka,64.523,34.767,7
1877,Bathurst,47.6166891460061,-65.6489329153442,6
1877,Halifax,44.6458582609808,-63.5779232910155,6
1877,Hamburg,53.5381947874472,9.96457836097262,6
1877,Iggesund,61.642548169496,17.0748925079347,6
1877,Liepāja,56.53,20.99,6
1877,Narva,59.3746677001451,28.204279206543,6
1877,Skien,59.2091678279277,9.60874112253406,6
1877,St. Nazaire,47.273,-2.214,6
1877,Boston,42.3595726133805,-71.0574266455077,5
1877,Konigsberg,54.7112317805089,20.4988802856446,5
1877,Pascagoula,30.3659447374599,-88.5565278197888,5
1877,Tornea,65.8463157942022,24.150113125796,5
1877,Umea,63.8253913595555,20.2604183386227,5
1877,Baltimore,39.2909022702315,-76.6096033227539,4
1877,Belize,17.505,-88.196,4
1877,Bergkvara,56.3939904601259,16.0666587460329,4
1877,Doboy,31.3984854217237,-81.3275876955812,4
1877,Falkenberg,56.9057503779718,12.4903241693116,4
1877,Grimstad,58.3467577665114,8.58108827514652,4
1877,Karlshamn,56.1697410592763,14.8606343730164,4
1877,Namsos,64.4680180714091,11.4939400000007,4
1877,Norfolk,36.8507,-76.2859,4
1877,Saguenay,48.4293694932189,-71.0538333227537,4
1877,Slite,57.7055439750642,18.8053370846558,4
1877,Timmernabben,56.9740006591104,16.4373800000001,4
1877,Vannes,47.6581346492864,-2.75984999999963,4
1877,Bayonne,43.49295,-1.47484,3
1877,Borga,60.3967119237763,25.6714263787898,3
1877,Copenhagen,55.6759914022238,12.5675600000001,3
1877,Figeholm,57.3712617225934,16.5499129153443,3
1877,Husum,63.3386922716258,19.1618725396729,3
1877,La Rochelle,46.156,-1.151,3
1877,Lillesand,58.2502677182406,8.37972416931154,3
1877,Mobile,30.7122,-88.0433,3
1877,Nantes,47.2175117591258,-1.54816765075694,3
1877,Pataholm,56.55,16.25,3
1877,Pont l'Abbe,47.8669475215717,-4.22393999999999,3
1877,Roche Bernard,47.5195644739302,-2.30035932808378,3
1877,Salsaker,62.9972544582473,18.2684295291138,3
1877,Simo,65.6630854379212,25.0645166772464,3
1877,Arcachon,44.6612922535177,-1.16703658203118,2
1877,Asbacka,61.2829913625468,17.1488198280335,2
1877,Barnstaple,51.0784564808267,-4.06095583599865,2
1877,Bersimis,48.9399537286395,-68.6504143993221,2
1877,Bollsta,60.1097042911734,23.5334899999998,2
1877,Bridgwater,51.1326558933295,-3.00590651324461,2
1877,Cardiff,51.4815810000001,-3.17908999999992,2
1877,Chepstow,51.6418560000001,-2.67380400000002,2
1877,Fredrikshald,59.1248045350242,11.3874541693116,2
1877,Fredrikshamn,60.5711374961045,27.1893037810559,2
1877,Greenock,55.9505077629267,-4.75971798437838,2
1877,Hango,59.8233185110408,22.9680912539675,2
1877,Holmsund,63.7127808223821,20.3787374920655,2
1877,Langesund,59.0,9.745,2
1877,Ornskjoldsvik,63.2893408522372,18.720338338623,2
1877,Paimpol,48.7798,-3.049,2
1877,Poole,50.7150500000001,-1.98724800000002,2
1877,Portland,43.659190604866,-70.2568747685552,2
1877,Sarpsborg,59.2831132420476,11.1123932276517,2
1877,Svartvik,62.3185609976876,17.3714628824576,2
1877,Three Rivers,46.3410759877357,-72.5450299999999,2
1877,Tvedestrand,58.6242330252376,8.92772996826176,2
1877,Aasgaardstrand,59.3515928948458,10.4434929153443,1
1877,Aberdeen,57.1453346208669,-2.10306332275388,1
1877,Antwerp,51.2233758643843,4.39700335449226,1
1877,Bath,51.3810641,-2.35901669999993,1
1877,Bideford,51.0166840000001,-4.20666599999998,1
1877,Bremen,53.0751069869248,8.80453344224812,1
1877,Cork,51.9014959520001,-8.44685895399994,1
1877,Douarnenez,48.0925150567181,-4.33045544950488,1
1877,Drobak,59.663,10.63,1
1877,Galway,53.269014434,-9.04777257699993,1
1877,Grangemouth,56.0086943296901,-3.71710520629876,1
1877,Hallsta,59.296656704877,16.4476400000005,1
1877,Harnas,60.647416733669,17.3747470846558,1
1877,Lappvik,59.903,23.242,1
1877,London,51.5073509000001,-0.127758299999982,1
1877,Metis,48.67,-68.0,1
1877,Morlaix,48.5780381812011,-3.82806827514645,1
1877,Moulmein,16.4918180331966,97.6253883386231,1
1877,Munksund,65.2833139515989,21.4832870846559,1
1877,Musquash,45.193570388325,-66.3216622274776,1
1877,Newry,54.1483756060001,-6.32235385399997,1
1877,Norrkoping,58.5882426577437,16.1906512890627,1
1877,Pernoviken,60.4171759509122,26.0333627944963,1
1877,Pictou,45.6782442937045,-62.707446238098,1
1877,Vardo,70.383,31.007,1
1877,Weymouth,50.6144279,-2.45762099999996,1
1877,Yarmouth,50.7066653578368,-1.50013614288336,1
1878,Riga,56.9520033661236,24.1136539340975,7
1878,New York,40.713197770232,-74.0078266455077,6
1878,Bordeaux,44.8383676829183,-0.572658592529262,4
1878,Gothenburg,57.70073799777,11.9680483386231,3
1878,Helsingfors,60.1711933248246,24.9319799409551,3
1878,Boston,42.3595726133805,-71.0574266455077,2
1878,Drammen,59.7478785493119,10.1840215950051,2
1878,Antwerp,51.2233758643843,4.39700335449226,1
1878,Auray,47.6667153763157,-2.98168918518064,1
1878,Bahia,-12.955,-38.505,1
1878,Brevig,59.05544,9.69593,1
1878,Constantinople,41.014,28.98,1
1878,Demerara,6.804,-58.155,1
1878,Gefle,60.6782700353304,17.1835063783265,1
1878,Hayle,50.1854670000001,-5.42090999999999,1
1878,Hennebont,47.8025739476478,-3.27385166137653,1
1878,Holmestrand,59.4798015800324,10.3220370846559,1
1878,Inverness,57.4827277738256,-4.22737025390621,1
1878,Lovisa,60.458,26.228,1
1878,Norfolk,36.8507,-76.2859,1
1878,Pensacola,30.4172348803734,-87.2103635449219,1
1878,Pugwash,45.8507,-63.66,1
1878,Quebec City,46.8198570676248,-71.200611493121,1
1878,Saint-Brieuc,48.5136,-2.7684,1
1878,Skutskar,60.6295982909093,17.4141847022097,1
1878,St. Malo,48.6506311986142,-2.02315000000003,1
1878,St. Nazaire,47.273,-2.214,1
1878,Stettin,53.4252665374726,14.5555758306886,1
1878,Sundswall,62.3890780504242,17.3063352870027,1
1878,Wyborg,60.7132675840768,28.7476258831691,1
1878,York,53.9599651,-1.08729790000007,1
1879,Riga,56.9520033661236,24.1136539340975,449
1879,Cronstadt,59.9939156370316,29.7714865185547,324
1879,Quebec City,46.8198570676248,-71.200611493121,301
1879,Gefle,60.6782700353304,17.1835063783265,273
1879,Archangel,64.5412075020308,40.5439866455079,207
1879,Klaipeda,55.71722,21.12861,200
1879,Bordeaux,44.8383676829183,-0.572658592529262,186
1879,Danzig,54.3532540815076,18.6510183386231,170
1879,Soderhamn,61.3020539997905,17.0512700317383,153
1879,Sundswall,62.3890780504242,17.3063352870027,150
1879,Drammen,59.7478785493119,10.1840215950051,111
1879,Gothenburg,57.70073799777,11.9680483386231,107
1879,Bjorneborg,61.4862538765185,21.7956274920657,94
1879,St. John,45.2727437249886,-66.0681749841308,93
1879,Porsgrund,59.1429922168333,9.65712996826176,89
1879,Redon,47.6509129777457,-2.08601583068829,88
1879,Kotka,60.4671369633067,26.9184724444581,80
1879,Miramichi,47.0020037704552,-65.5685833227539,75
1879,Arendal,58.4701420246829,8.7584524351543,74
1879,Xiania,35.516,24.018,69
1879,Laurvig,59.0519993698318,10.0222858306885,68
1879,Uleaborg,65.0115283017847,25.4736063917974,65
1879,Hennebont,47.8025739476478,-3.27385166137653,61
1879,Christiania,59.9127593309038,10.7460535835705,60
1879,Lorient,47.75,-3.36,60
1879,Hudikswall,61.726078358643,17.1114100974464,55
1879,Christiansand,58.1439137156268,7.99468833862306,54
1879,Stettin,53.4252665374726,14.5555758306886,54
1879,Wyborg,60.7132675840768,28.7476258831691,54
1879,Pensacola,30.4172348803734,-87.2103635449219,50
1879,Konigsberg,54.7112317805089,20.4988802856446,49
1879,Kragero,58.8663222461009,9.39912854232773,47
1879,Lulea,65.5836989328213,22.151866677246,46
1879,Hernosand,62.6335551234768,17.9374935762681,43
1879,Auray,47.6667153763157,-2.98168918518064,39
1879,Brevig,59.05544,9.69593,39
1879,Halmstad,56.6722010493411,12.857328338623,37
1879,Oscarshamn,57.2700755313257,16.4433368359375,37
1879,Vannes,47.6581346492864,-2.75984999999963,35
1879,Ljusne,61.207568379634,17.1270999776843,32
1879,Nyhamn,56.2500370697488,12.5332656269837,31
1879,Sandarne,61.2603765627516,17.1444458306885,31
