record_id,publication_year,publication_month,publication_day,ship_name,origin_port,destination_port,is_steamship,merchant,source_file,line_number,raw_ocr_line,arrival_year,arrival_month,arrival_day,format_type,confidence
35669,1883.0,July,21.0,Zealous,Sundswall,LONDON,True,,18830721p.52_p001.txt,252,"Zealous (s)-Sundswall-17,895 deals, 8,235 battens-Order",1883.0,Feb,22,condensed,0.9
40812,1883.0,November,3.0,Brooklands,Swartvik,LONDON,True,,18831103p.329_p001.txt,90,"Brooklands (s)-Swartvik-16,740 deals and battens-Order",1883.0,Feb,22,condensed,0.9
42254,1883.0,December,15.0,Constance,Swartvik,LONDON,True,,18831215p.443_p001.txt,124,"Constance (s)-Swartvik-21,130 deals and battens-Order",1883.0,Nov,12,condensed,0.9
40036,1883.0,October,13.0,Harmonie,Swartvik,LONDON,False,,18831013p.275_p002.txt,58,"Harmonie-Swartvik-147 doz. deals, 10,435 boards-Order",1883.0,Feb,22,condensed,0.9
41637,1883.0,November,24.0,Helena,Swartvik,LONDON,False,,18831124p.382_p001.txt,229,"Helena-Swartvik-68,866 boards, 1,600 deals-Order",1883.0,Nov,5,condensed,0.9
41640,1883.0,November,24.0,Mohawk,Swartvik,LONDON,False,,18831124p.382_p001.txt,232,"Mohawk-Swartvik-1,424 dos. deals, 1,424 doz. boards-Order",1883.0,Nov,5,condensed,0.9
34614,1883.0,June,30.0,Pieter,Swartvik,LONDON,False,,18830630p.455_p002.txt,43,Pieter-Swartvik-255 fms. firewood-Order,1883.0,Feb,22,condensed,0.9
40043,1883.0,October,13.0,Rinde,Swartvik,LONDON,False,,18831013p.275_p002.txt,68,8 Rinde-Swartvik-231 fms. firewood-Order,1883.0,Feb,22,condensed,0.9
35356,1883.0,July,14.0,Emma,Swartwik,LONDON,False,,18830714p.33_p002.txt,147,"Emma - Swartwik- 139 doz. deals, 10,033 boards, 72 fms. firewood-Order",1883.0,Feb,22,condensed,0.9
39685,1883.0,October,6.0,Inverleith,Swartwik,LONDON,True,,18831006p.254_p001.txt,223,"Inverleith (s)-Swartwik-9,637 doz. deals-Order",1883.0,Feb,22,condensed,0.9
36048,1883.0,July,28.0,Johanne Augusta,Swartwik,LONDON,False,"Duus, Brown & Co.",18830728p.69_p002.txt,51,"Johanne Augusta-Swartwik-169 fms. firewood-Duus, Brown & Co.",1883.0,Feb,22,condensed,0.9
35389,1883.0,July,14.0,Kismet,Swartwik,LONDON,False,,18830714p.33_p002.txt,181,Kismet-Swartwik-243 fms. firewood-Order,1883.0,Feb,22,condensed,0.9
34323,1883.0,June,23.0,Rock City,Swartwik,LONDON,False,W.,18830623p.435_p001.txt,390,Rock City—Swartwik—220 fms. firewood—W.,1883.0,Feb,22,condensed,0.9
31351,1883.0,March,3.0,Assam,Sydney,LONDON,True,,18830303p.161_p002.txt,6,"24 Assam (s)-Sydney-21,060 pcs. sapanwood-Order",1883.0,Feb,22,condensed,0.9
40427,1883.0,October,20.0,Habel,Tabasco,LONDON,False,,18831020p.294_p001.txt,194,"Habel - Tabasco - 204 logs, 6 logs rosewood, mahogany-Order",1883.0,Feb,22,condensed,0.9
36071,1883.0,July,28.0,Ardaubhan,Taganrog,LONDON,True,,18830728p.69_p002.txt,76,"Ardaubhan (s)-Taganrog-4,871 pcs. boxwood-Gardner & Sons; 4,767 pcs. boxwood-Irvin & Sellers",1883.0,Feb,22,condensed,0.9
35666,1883.0,July,21.0,Dagny,Three Rivers,LONDON,False,,18830721p.52_p001.txt,247,"Dagny-Three Rivers-22,171 deals-Order",1883.0,Feb,22,condensed,0.9
35632,1883.0,July,21.0,Drammeneren,Three Rivers,LONDON,False,,18830721p.52_p001.txt,206,"Drammeneren-Three Rivers-1,490 deal ends-Order",1883.0,Feb,22,condensed,0.9
35692,1883.0,July,21.0,Drammenseren,Three Rivers,LONDON,False,,18830721p.52_p002.txt,12,"Drammenseren-Three Rivers-27,741 deals, 1,400 deal ends-Order",1883.0,Feb,22,condensed,0.9
36044,1883.0,July,28.0,Electric,Three Rivers,LONDON,False,,18830728p.69_p002.txt,47,"Electric-Three Rivers-32,269 deals, 1,045 deal ends-Order",1883.0,Feb,22,condensed,0.9
35683,1883.0,July,21.0,Kong Oscar II.,Three Rivers,LONDON,False,,18830721p.52_p001.txt,265,"Kong Oscar II.-Three Rivers-22,171 deals-Order",1883.0,Feb,22,condensed,0.9
41713,1883.0,November,24.0,Lagny,Three Rivers,LONDON,False,,18831124p.382_p002.txt,72,"Lagny-Three Rivers-17,735 deals, 926 deal ends-Order",1883.0,Nov,5,condensed,0.9
38442,1883.0,September,15.0,Orion,Three Rivers,LONDON,False,,18830915p.200_p002.txt,61,"Orion-Three Rivers-26,656 deals, 1,577 deal ends-Order",1883.0,Feb,22,condensed,0.9
42481,1883.0,December,22.0,Signe,Three Rivers,LONDON,False,,18831222p.463_p001.txt,140,"Signe—Three Rivers—14,585 deals, 307 deal ends—Order ; 19,647 deals, 809 deal ends—Bryant & Powis",1883.0,Dec,13,condensed,0.9
37036,1883.0,August,18.0,Julie,Tlacotalpam,LONDON,False,A. C. Murietta & Co.,18830818p.129_p001.txt,267,"Julie-Tlacotalpam-408 logs mahogany, 12 log ends-A. C. Murietta & Co.",1883.0,Feb,22,condensed,0.9
36069,1883.0,July,28.0,Chester,Torefors,LONDON,False,,18830728p.69_p002.txt,74,"Chester-Torefors-39,153 deals and battens-Order",1883.0,Feb,22,condensed,0.9
37125,1883.0,August,18.0,Fenedo,Torefors,LONDON,True,Loder,18830818p.129_p002.txt,99,"Fenedo (s)-Torefors-20,732 deals, &c.-Loder",1883.0,Feb,22,condensed,0.9
34630,1883.0,June,30.0,Laura,Torefors,LONDON,True,Loder,18830630p.455_p002.txt,60,Laura (s)-Torefors-441 stds. deals and battens-Loder,1883.0,Feb,22,condensed,0.9
38202,1883.0,September,8.0,Rokeby,Torefors,LONDON,False,G. Loder,18830908p.181_p002.txt,108,Rokeby-Torefors-438 stds. deals and battens-G. Loder,1883.0,Feb,22,condensed,0.9
31033,1883.0,February,3.0,Minnet,Torekow,LONDON,False,Great Eastern Railway Co.,18830203p.91.txt,75,"Jan. 23 Minnet—Torekow—949 pcs. hewn fir, 1,211 deals—Great Eastern Railway Co.",1883.0,Jan,23,standard_dash,0.9
35737,1883.0,July,21.0,Foscolino,Tornea,LONDON,True,Neame & Co.,18830721p.52_p002.txt,62,"Foscolino (s)-Tornea-10,740 deals, 12,068 battens, 11 fms. firewood-Neame & Co.",1883.0,Feb,22,condensed,0.9
38733,1883.0,September,22.0,Onui,Tornea,LONDON,False,Duus Brown,18830922p.217_p002.txt,45,Onui-Tornea-108 fms. firewood-Duus Brown,1883.0,Feb,22,condensed,0.9
35366,1883.0,July,14.0,Rokeby,Tornea,LONDON,False,,18830714p.33_p002.txt,158,Rokeby-Tornea-432 stds. deals and battens-Order,1883.0,Feb,22,condensed,0.9
39692,1883.0,October,6.0,Sarnia,Tornea,LONDON,False,,18831006p.254_p002.txt,4,"Sarnia-Tornea-27,954 deals, 192 pcs. timber-Order",1883.0,Feb,22,condensed,0.9
38746,1883.0,September,22.0,Taimi,Tornea,LONDON,False,Brown,18830922p.217_p002.txt,58,Taimi-Tornea-135 fms. firewood-Brown,1883.0,Feb,22,condensed,0.9
30830,1883.0,January,13.0,Envoy,Trieste,LONDON,True,,18830113p.29_p001.txt,83,"Envoy (s)—Trieste—105 wainscot blocks—Simson & Mason ; 52 wainscot blocks and 130 sills—Sidney & Pridley; 801 floor boards, 97 wainscot planks—C. Heaven ; 50,000 oak staves—Order",1883.0,Jan,3,condensed,0.9
31271,1883.0,February,24.0,Zaire,Trieste,LONDON,True,Cottam,18830224p.142_p001.txt,92,"Zaire (s)-Trieste-50,000 oak staves, 1,191 wainscot oak planks, 1 wainscot oak logs-Cottam ; 30 planks-Priday",1883.0,Feb,8,condensed,0.9
37039,1883.0,August,18.0,Delphin,Trinidad de Cuba,LONDON,False,L. A. Engler,18830818p.129_p001.txt,270,Delphin - Trinidad de Cuba - 24 tons mahogany 351 logs cedar-L. A. Engler,1883.0,Feb,22,condensed,0.9
33086,1883.0,May,12.0,Campbell,Tromso,LONDON,False,Bischoff & Son,18830512p.334_p001.txt,137,"Campbell-Tromso-648 logs timber, 11 ends-Bischoff & Son",1883.0,Feb,22,condensed,0.9
31881,1883.0,March,31.0,Framford,Trondhjem,LONDON,False,,18830331p.223_p001.txt,119,"Framford-Trondhjem-821,654 staves, 3 fms. firewood, 1,372 battens-Order",1883.0,Feb,22,condensed,0.9
40825,1883.0,November,3.0,Godalming,Truxillo,LONDON,True,,18831103p.329_p001.txt,103,"27 Godalming (s)-Truxillo-431 logs and 104 log ends mahogany-Guild & Co.; 105 pcs. cedar, 30 pcs. mahogany-Leckie & Co.; 804 pcs. lignum-vitæ, 108 pcs. satinwood, 149 pcs. mahogany-Shorter & Co.; 586 pcs. lignum-vitæ-Order",1883.0,Feb,22,condensed,0.9
39691,1883.0,October,6.0,Roma,Tupilco,LONDON,False,Morlett & Co.,18831006p.254_p002.txt,3,"Roma - Tupilco - 877 logs, 147 log ends mahogany-Morlett & Co.",1883.0,Feb,22,condensed,0.9
42234,1883.0,December,15.0,Atlantic,Tvedestrand,LONDON,False,,18831215p.443_p001.txt,104,"Atlantic-Tvedestrand-1,830 telegraph poles, 52 fms. firewood-Order",1883.0,Nov,12,condensed,0.9
35724,1883.0,July,21.0,Arena,Uddevalla,LONDON,True,,18830721p.52_p002.txt,48,"Arena (s)-Uddevalla-1,296 bdls. mouldings-Esdaile & Co.; 908 bdls. mouldings, 5 crts.-Wallis-Gribble & Co.",1883.0,Feb,22,condensed,0.9
30774,1883.0,January,6.0,Avena,Uddevalla,LONDON,True,Gribble & Co.,18830106p.12.txt,40,"Avena (s)-Uddevalla-13 crts. trellis, 1,502 bdls. mouldings-Gribble & Co.",1883.0,Dec,28,condensed,0.9
32858,1883.0,May,5.0,Avena,Uddevalla,LONDON,True,,18830505p.316_p002.txt,20,"Avena (s)-Uddevalla-12,362 staves, 5,090 headings-Order",1883.0,Feb,22,condensed,0.9
30831,1883.0,January,13.0,Avena,Uddevalla,LONDON,True,Esdaile & Co.,18830113p.29_p001.txt,84,"9 Avena (s)—Uddevalla—180 pcs. trellis, 9,311 mouldings—Esdaile & Co.",1883.0,Jan,3,condensed,0.9
42120,1883.0,December,8.0,Avena,Uddevalla,LONDON,True,Esdale & Co.,18831208p.425_p001.txt,148,"5 Avena (s)-Uddevalla-1,518 bdls. mouldings-Esdale & Co.",1883.0,Nov,12,condensed,0.9
42278,1883.0,December,15.0,Christiane,Uddevalla,LONDON,False,J. P. Hornung,18831215p.443_p001.txt,164,"Christiane-Uddevalla-12,320 pcs. hewn fir-J. P. Hornung",1883.0,Nov,12,condensed,0.9
38221,1883.0,September,8.0,Neckrosen,Uddevalla,LONDON,False,J. P. Hornung & Son,18830908p.181_p002.txt,131,"Neckrosen-Uddevalla-18,990 pcs. hewn fir, 1,658 props-J. P. Hornung & Son",1883.0,Feb,22,condensed,0.9
41711,1883.0,November,24.0,T. B. Gairai Avena,Uddevalla,LONDON,True,Gribble & Co.,18831124p.382_p002.txt,69,"3,507 wainscot ash boards-Dutton Bros.; 23,000 oak staves-T. B. Gairai",1883.0,Nov,5,condensed,0.9
31538,1883.0,March,17.0,Alvah,Uddewalla,LONDON,True,Gribble & Co.,18830317p.193_p002.txt,90,"Alvah (s)-Uddewalla-1,359 bdls. mouldings, 3 crts. trellis-Gribble & Co.",1883.0,Feb,22,condensed,0.9
31520,1883.0,March,17.0,Amsterdam,Uddewalla,LONDON,True,Easdaile & Co.,18830317p.193_p002.txt,72,"Amsterdam (s)-Uddewalla-1,037 bdls. mouldings, 22 crts. trellis-Easdaile & Co.",1883.0,Feb,22,condensed,0.9
40012,1883.0,October,13.0,Agio,Uleaborg,LONDON,False,,18831013p.275_p002.txt,34,Agio-Uleaborg-150 fms. firewood-Order,1883.0,Feb,22,condensed,0.9
41352,1883.0,November,17.0,Alma,Uleaborg,LONDON,False,Neame & Co.,18831117p.365_p002.txt,140,"Alma-Uleaborg-18,516 deals, battens, and boards-Neame & Co.",1883.0,Nov,5,condensed,0.9
40056,1883.0,October,13.0,Christine,Uleaborg,LONDON,False,,18831013p.275_p002.txt,82,Christine-Uleaborg-136 1/2 fms. firewood-Neame & Co. ; 150 1/2 fms. firewood-Order,1883.0,Feb,22,condensed,0.9
38407,1883.0,September,15.0,Dores,Uleaborg,LONDON,False,Neame,18830915p.200_p002.txt,24,Dores-Uleaborg-157 fms. firewood-Neame,1883.0,Feb,22,condensed,0.9
40015,1883.0,October,13.0,Emma,Uleaborg,LONDON,False,Neame,18831013p.275_p002.txt,37,Emma-Uleaborg-107 fms. firewood-Neame,1883.0,Feb,22,condensed,0.9
40432,1883.0,October,20.0,Greenwood,Uleaborg,LONDON,True,,18831020p.294_p001.txt,199,"Greenwood (s)-Uleaborg-2,337 deals and battens-Order",1883.0,Feb,22,condensed,0.9
37108,1883.0,August,18.0,Harvest,Uleaborg,LONDON,False,"Tagart, Boyson, & Co. and Neame & Co.",18830818p.129_p002.txt,79,"Harvest-Uleaborg-478 deals and ends-Tagart, Boyson, & Co. and Neame & Co.",1883.0,Feb,22,condensed,0.9
37342,1883.0,August,25.0,Ida Marshall,Uleaborg,LONDON,False,G. F. Neame & Co.,18830825p.145_p002.txt,14,"Ida Marshall-Uleaborg-25,365 planks and battens-G. F. Neame & Co.",1883.0,Feb,22,condensed,0.9
38420,1883.0,September,15.0,Naima,Uleaborg,LONDON,False,Jewett,18830915p.200_p002.txt,37,Naima-Uleaborg-199 fms. firewood-Jewett,1883.0,Feb,22,condensed,0.9
37111,1883.0,August,18.0,Norvegia,Uleaborg,LONDON,False,G. F. Neame & Co.,18830818p.129_p002.txt,82,"Norvegia - Uleaborg-137 fms. planks, 24 fms. board ends-G. F. Neame & Co.",1883.0,Feb,22,condensed,0.9
39688,1883.0,October,6.0,Preston,Uleaborg,LONDON,False,,18831006p.254_p001.txt,226,Preston-Uleaborg-189 fms. firewood-Order,1883.0,Feb,22,condensed,0.9
38750,1883.0,September,22.0,Toivo,Uleaborg,LONDON,False,Brown,18830922p.217_p002.txt,62,Toivo-Uleaborg-182 fms. firewood-Brown,1883.0,Feb,22,condensed,0.9
40054,1883.0,October,13.0,Venio,Uleaborg,LONDON,False,Duus Brown & Co.,18831013p.275_p002.txt,79,Venio-Uleaborg-187 fms. firewood-Duus Brown & Co.,1883.0,Feb,22,condensed,0.9
41325,1883.0,November,17.0,Victoria,Uleaborg,LONDON,False,Neame & Co.,18831117p.365_p002.txt,111,Victoria - Uleaborg - 155 fms. firewood-Neame & Co.,1883.0,Nov,5,condensed,0.9
42651,1883.0,December,29.0,Princess Royal,Vancouver,LONDON,False,,18831229p.476_p001.txt,126,"Princess Royal-Vancouver-1,213 pcs. lumber-Order",1883.0,Dec,14,condensed,0.9
42684,1883.0,December,29.0,Princess Royal,Vancouver's Island,LONDON,False,,18831229p.476_p002.txt,23,"Princess Royal-Vancouver's Island-130 spars, 1,213 pcs. lumber-Order",1883.0,Dec,14,condensed,0.9
31029,1883.0,February,3.0,Angelica,Vefsen,LONDON,True,,18830203p.91.txt,70,27 Angelica (s)—Vefsen—393 stds. deals—Order,1883.0,Jan,25,condensed,0.9
42099,1883.0,December,8.0,Bengo,Venice,LONDON,True,,18831208p.425_p001.txt,126,"Bengo (s)-Venice-48,000 oak staves-Gairard ; 20,000 oak wainscot logs-G. M. de Amicis ; 191 hamstels (s)-Sundswall-34,000 deals and battens, 69,336 boards-Simson & Mason",1883.0,Nov,12,condensed,0.9
40633,1883.0,October,27.0,Gay & Co. Princess,Venice,LONDON,True,,18831027p.311_p002.txt,9,"17,112 pcs. boxwood, 11,660 staves-Gay & Co.",1883.0,Feb,22,condensed,0.9
32869,1883.0,May,5.0,Hope,Venice,LONDON,True,,18830505p.316_p002.txt,32,"Hope (s)-Venice-3,356 oak boards-M. Dutton; 900 oak sills, 158 oak planks, 19,000 rails-C. Heaven; 23,017 oak staves-G. M. Amicis",1883.0,Feb,22,condensed,0.9
33096,1883.0,May,12.0,Pigou,Venice,LONDON,True,,18830512p.334_p001.txt,147,Pigou (s) - Venice - 274 planks walnut-Order,1883.0,Feb,22,condensed,0.9
40438,1883.0,October,20.0,Margaret Mitchell,Vizagapatam,LONDON,False,,18831020p.294_p001.txt,205,"Margaret Mitchell-Vizagapatam-4,570 pcs. redwood-Order",1883.0,Feb,22,condensed,0.9
41652,1883.0,November,24.0,Venezuelan,W. Indies,LONDON,True,Drysdale,18831124p.382_p002.txt,5,17 Venezuelan (s)-W. Indies-600 pitch pine staves-Drysdale,1883.0,Nov,5,condensed,0.9
37051,1883.0,August,18.0,Lady of the Lake,"West Bay, N.S.",LONDON,False,,18830818p.129_p002.txt,13,"Lady of the Lake-West Bay, N.S.-1,454 deals, 312 scantlings, 1,454 deal ends-Order",1883.0,Feb,22,condensed,0.9
36058,1883.0,July,28.0,Britannia,Wifstawarf,LONDON,False,Webster & Co.,18830728p.69_p002.txt,63,Britannia-Wifstawarf-170 fms. firewood-Webster & Co.,1883.0,Feb,22,condensed,0.9
34602,1883.0,June,30.0,Gevalia,Wifstawarf,LONDON,False,,18830630p.455_p002.txt,31,Gevalia-Wifstawarf-200 fms. firewood-Order,1883.0,Feb,22,condensed,0.9
33878,1883.0,June,9.0,A. Helmrich,Windau,LONDON,False,sleepers-Gabriel & Sons,18830609p.398_p001.txt,259,"Carolina-Sandvik-140 fms. firewood-H. A. Helmrich - Windau - 1,999 bdls. laths, 3,870 half-sleepers-Gabriel & Sons",1883.0,Feb,22,condensed,0.9
33874,1883.0,June,9.0,C. F. Maass,Windau,LONDON,False,,18830609p.398_p001.txt,256,"C. F. Maass-Windau-3,411 sleepers-Order",1883.0,Feb,22,condensed,0.9
38403,1883.0,September,15.0,Hardwick,Windau,LONDON,True,sleepers-Gabriel & Son,18830915p.200_p002.txt,20,"Hardwick (s)-Windau-11,201 sleepers, 1,024 half-sleepers-Gabriel & Son",1883.0,Feb,22,condensed,0.9
33870,1883.0,June,9.0,Henriette,Windau,LONDON,False,,18830609p.398_p001.txt,252,"Henriette-Windau-3,290 sleepers-Order",1883.0,Feb,22,condensed,0.9
34066,1883.0,June,10.0,Maria Anna,Windau,LONDON,False,Gabriel,18830610p.417_p002.txt,86,"Maria Anna-Windau-3,224 sleepers-Gabriel",1883.0,Feb,22,condensed,0.9
37116,1883.0,August,18.0,Sofna,Windau,LONDON,True,T. Gabriel & Son,18830818p.129_p002.txt,88,"5 1/2 fms. firewood-Duus Brown & Co.; 7 fms. firewood-Master; 8 fms. firewood, 32,842 battens-Order",1883.0,Feb,22,condensed,0.9
33892,1883.0,June,9.0,Stentorath,Windau,LONDON,False,,18830609p.398_p001.txt,273,"Stentorath-Windau-3,550 sleepers-Order",1883.0,Feb,22,condensed,0.9
32865,1883.0,May,5.0,Svante,Wisby,LONDON,False,,18830505p.316_p002.txt,27,"Svante-Wisby-185 pcs. lathwood, 6,892 deals and boards-Order",1883.0,Feb,22,condensed,0.9
33601,1883.0,June,2.0,Benjamin Whitworth,Wiswall,LONDON,False,,18830602p.382_p001.txt,134,"Benjamin Whitworth-Wiswall-12,356 planks-Order",1883.0,Feb,22,condensed,0.9
38437,1883.0,September,15.0,Beryl,Wyborg,LONDON,True,,18830915p.200_p002.txt,56,"Beryl (s)-Wyborg-26,340 deals and battens-Order",1883.0,Feb,22,condensed,0.9
40060,1883.0,October,13.0,Daisy,Wyborg,LONDON,True,Hubbard & Co.,18831013p.275_p002.txt,86,"Daisy (s)-Wyborg-20,100 deals and boards-Hubbard & Co.",1883.0,Feb,22,condensed,0.9
40052,1883.0,October,13.0,Pansy,Wyborg,LONDON,False,Hubbard & Co.,18831013p.275_p002.txt,77,"Pansy-Wyborg-20,316 deals and boards-Hubbard & Co.",1883.0,Feb,22,condensed,0.9
36361,1883.0,August,4.0,Scotia,Wyburg,LONDON,True,Simson & Mason,18830804p.86_p002.txt,18,"Scotia (s)-Wyburg-34,468 deals and battens-Simson & Mason",1883.0,Feb,22,condensed,0.9
36359,1883.0,August,4.0,St. Cuthbert,Wyburg,LONDON,False,,18830804p.86_p002.txt,16,"St. Cuthbert-Wyburg-17,370 battens-Order",1883.0,Feb,22,condensed,0.9
36043,1883.0,July,28.0,Parana,Ytterafors,LONDON,False,,18830728p.69_p002.txt,46,Parana-Ytterafors-283 fms. firewood-Order,1883.0,Feb,22,condensed,0.9
40063,1883.0,October,13.0,Cora,Ytterfors,LONDON,False,Duus Brown & Co.,18831013p.275_p002.txt,89,Cora-Ytterfors-200 fms. firewood-Duus Brown & Co.,1883.0,Feb,22,condensed,0.9
34339,1883.0,June,23.0,Joven Antonio Perez,Zara,LONDON,False,,18830623p.435_p002.txt,5,"19 Joven Antonio Perez-Zara-115 pcs. mahogany, 355 pcs. cedar-Order",1883.0,Feb,22,condensed,0.9
32465,1883.0,April,21.0,Chocolate,von Platen,LONDON,False,,18830421p.284_p001.txt,141,17 Chocolate-von Platen-Gothenburg-893 doz. battens-Order,1883.0,Feb,22,condensed,0.9
31539,1883.0,March,17.0,Gothenburg,,LONDON,False,San,18830317p.193_p002.txt,105,March 8 Scottish Bard-Gothenburg-deals and boards-Joseph Kendall,1883.0,Feb,22,condensed,0.9
43207,1884.0,January,26.0,Tern,Amsterdam,LONDON,True,,18840126p.83.txt,60,Tern (s)-Amsterdam-11 logs ebony-Order,1884.0,Jan,1,condensed,0.9
42802,1884.0,January,5.0,Petrel,Antwerp,LONDON,True,,18840105p.14_p001.txt,143,Petrel (s)-Antwerp-255 pcs. pitwood-Order,1884.0,Dec,14,condensed,0.9
42981,1884.0,January,12.0,Surrey,Baltimore,LONDON,True,Dobell & Co.,18840112p.29_p002.txt,39,"Surrey (s)-Baltimore-5,325 staves-Dobell & Co. ; 22 sycamore logs-Order",1884.0,Jan,1,condensed,0.9
42982,1884.0,January,12.0,Bappino,Bangkok,LONDON,False,R. & J. Henderson,18840112p.29_p002.txt,40,"Bappino-Bangkok-100 teak squares, 12,066 teak planks, 11,500 pcs. sapanwood-R. & J. Henderson",1884.0,Jan,1,condensed,0.9
42784,1884.0,January,5.0,Chrysolite,Batoum,LONDON,True,,18840105p.14_p001.txt,123,"Chrysolite (s)-Batoum-62 pcs. nutwood, 36 pcs. ash-Order",1884.0,Dec,14,condensed,0.9
43137,1884.0,January,19.0,Antilles,Belize,LONDON,True,Lefevre & Co.,18840119p.67_p002.txt,30,"Antilles (s) - Belize - 133 logs mahogany-Lefevre & Co. ; 70 logs mahogany - Steven & Sons; 220 logs mahogany, 2 logs cedar, 5 ftls.-B. Cramer; 612 logs mahogany-Guild & Co.",1884.0,Jan,1,condensed,0.9
43145,1884.0,January,19.0,Austerlitz,Belize,LONDON,True,,18840119p.67_p002.txt,38,"15 Austerlitz (s) - Belize-29 pcs., 731 logs mahogany-Guild & Co.; 574 pcs., 48 ftls. mahogany, 14 pcs. cedar-Belize Estate Co.; 10 logs cedar, 103 logs mahogany-Anderson & Co.; 50 logs mahogany-Steven & Bros.",1884.0,Jan,1,condensed,0.9
43149,1884.0,January,19.0,Baron Clyde,Belize,LONDON,True,,18840119p.67_p002.txt,42,"Baron Clyde (s)-Belize-209 pcs., 56 logs cedar, 804 pcs. mahogany, 47 log ends cedar-Leckie; 92 logs cedar, 15 pcs., 603 logs mahogany-Dieseldorff",1884.0,Jan,1,condensed,0.9
42786,1884.0,January,5.0,Salerno,Belize,LONDON,True,,18840105p.14_p001.txt,125,"Salerno (s)-Belize-147 pcs. mahogany-Guld & Co. ; 175 pcs. mahogany, 26 pcs. cedar-Belize Estate Co. ; 303 logs, 6 ftls. mahogany, 6 ftls. cedar-Steven & Sons ; 54 logs, 9 ftls. mahogany, 21 logs cedar-Anderson & Co. ; 8½ t. lignum-vitæ-Shorter & Co.",1884.0,Dec,14,condensed,0.9
42792,1884.0,January,5.0,Johann,Bjorneborg,LONDON,False,props-Order,18840105p.14_p001.txt,131,"Johann-Bjorneborg-7,128 pit-props-Order",1884.0,Dec,14,condensed,0.9
42975,1884.0,January,12.0,Newcastle City,Boston,LONDON,True,Churchill,18840112p.29_p002.txt,33,Newcastle City (s)-Boston-8 whitewood logs-Churchill ; 808 pcs. lignum-vitæ-Order,1884.0,Jan,1,condensed,0.9
42973,1884.0,January,12.0,Nestor,Brahestad,LONDON,False,Neame,18840112p.29_p002.txt,31,"Nestor-Brahestad-12,562 deals-Neame",1884.0,Jan,1,condensed,0.9
42788,1884.0,January,5.0,Albatross,Bremen,LONDON,True,,18840105p.14_p001.txt,127,Albatross (s)-Bremen-23 logs teak-Order,1884.0,Dec,14,condensed,0.9
42804,1884.0,January,5.0,Reiher,Bremen,LONDON,True,Quitmann & Co.,18840105p.14_p001.txt,145,Reiher (s)-Bremen-396 beech planks-Quitmann & Co.,1884.0,Dec,14,condensed,0.9
42983,1884.0,January,12.0,Sperber,Bremen,LONDON,True,Quitmann,18840112p.29_p002.txt,41,9 Sperber (s)-Bremen-187 planks and staves-Quitmann,1884.0,Jan,1,condensed,0.9
42970,1884.0,January,12.0,Rainbow,Burrard's Inlet,LONDON,False,Freebody,18840112p.29_p002.txt,28,"Rainbow-Burrard's Inlet-346 spars, 1,151 pcs. lumber-Freebody",1884.0,Jan,1,condensed,0.9
42807,1884.0,January,5.0,Amanda,Christiania,LONDON,False,"Tagart, Boyson, & Co.",18840105p.14_p001.txt,148,"Amanda-Christiania-15,650 scantlings, 989 pcs. timber-Tagart, Boyson, & Co.",1884.0,Dec,14,condensed,0.9
43206,1884.0,January,26.0,Cameo,Christiania,LONDON,True,,18840126p.83.txt,59,"21 Cameo (s)-Christiania-1,434 boards-Peter-sen ; 1,447 boards-Duus Brown & Co.",1884.0,Jan,1,condensed,0.9
43148,1884.0,January,19.0,Montrose,Christiania,LONDON,True,,18840119p.67_p002.txt,41,"Montrose (s)-Christiania-6,996 scantlings, 114,851 boards-Order",1884.0,Jan,1,condensed,0.9
42787,1884.0,January,5.0,Burlington,Danzig,LONDON,True,Churchill & Sim,18840105p.14_p001.txt,126,"Burlington (s)-Danzig-4,117 pipe staves-Churchill & Sim",1884.0,Dec,14,condensed,0.9
42783,1884.0,January,5.0,Penelope,Danzig,LONDON,True,,18840105p.14_p001.txt,122,"Penelope (s)-Danzig-8,725 sleepers-Order ; 200 pcs. timber, 22,505 staves-Churchill",1884.0,Dec,14,condensed,0.9
43136,1884.0,January,19.0,Norden,Drontheim,LONDON,True,,18840119p.67_p002.txt,28,"Norden (s)-Drontheim - 10,630 planks, 11 fms. splitwood-Order",1884.0,Jan,1,condensed,0.9
43133,1884.0,January,19.0,Port de Rouen,Fredrickstadt,LONDON,True,"Tagart, Boyson",18840119p.67_p002.txt,24,"Port de Rouen (s) - Fredrickstadt - 13,082 boards, 1,363 bdls. laths-Tagart, Boyson",1884.0,Jan,1,condensed,0.9
42806,1884.0,January,5.0,Christine,Fredrikstad,LONDON,False,With,18840105p.14_p001.txt,147,"Christine-Fredrikstad-743,959 staves-With",1884.0,Dec,14,condensed,0.9
43147,1884.0,January,19.0,Courier,Fredrikstadt,LONDON,True,,18840119p.67_p002.txt,40,"Courier (s)-Fredrikstadt-11¼ fms. firewood-With, Webster; 6,405 bdls. boxwood, 1,595 bdls. laths, 44,551 boards-Order",1884.0,Jan,1,condensed,0.9
43134,1884.0,January,19.0,Tern,Genoa,LONDON,True,,18840119p.67_p002.txt,25,12 Tern (s)-Genoa-10 logs walnut-Order,1884.0,Jan,1,condensed,0.9
43210,1884.0,January,26.0,York,Genoa,LONDON,True,,18840126p.83.txt,63,York (s)-Genoa-940 walnut planks-Order,1884.0,Jan,1,condensed,0.9
