source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,raw_line
18970102p.19_p001.txt,138,Cappella,Skutskar,VICTORIA DOCK,"72,931 deals, &c.","Bryson, Jameson, & Co.",29,12,1897,2,1,1897,True,"29 Cappella -Skutskar-72,931 deals, &c.-Bryson, Jameson, & Co."
18970102p.19_p001.txt,141,Numidian,Portland,ALEXANDRA DOCK,90 cs. splints,"Diamond Match Co.; 100 cs. splints-Lomas & Collier; 410 cs. splints-Paterson & Co.; 362 pcs. oak-A. Dobell & Co.; 12,500 pcs. hardwood-Miller Last Works; 1,520 bdls. staves-Sutherland, Innes, & Co.; f",28,12,1897,2,1,1897,True,"Dec. 28 Numidian -Portland-90 cs. splints-Diamond Match Co.; 100 cs. splints-Lomas & Collier; 410 cs. splints-Paterson & Co.; 362 pcs. oak-A. Dobell & Co.; 12,500 pcs. hardwood-Miller Last Works; 1,520 bdls. staves-Sutherland, Innes, & Co.; from Halifax-6,347 deals, 1,549 deal ends"
18970102p.23_p002.txt,9,Caroline August,Halmstad,ALLOA,191 lds. props,Love & Stewart,16,12,1897,2,1,1897,False,Dec. 16 Caroline August-Halmstad-191 lds. props-Love & Stewart
18970102p.23_p002.txt,10,Hekla,Halmstad,ALLOA,195 lds. props,Kirkwood & Co,18,12,1897,2,1,1897,False,18 Hekla-Halmstad-195 lds. props-Kirkwood & Co
18970102p.23_p002.txt,11,Elin,Gothenburg,ALLOA,591 lds. props,"Rennie, Bryson, & Co.",18,12,1897,2,1,1897,False,"18 Elin-Gothenburg-591 lds. props-Rennie, Bryson, & Co."
18970102p.23_p002.txt,12,Agathe,Memel,ALLOA,495 lds. oak staves,Pearson & Co,23,12,1897,2,1,1897,False,23 Agathe-Memel-495 lds. oak staves-Pearson & Co
18970102p.23_p002.txt,13,Latona,Laurvig,ALLOA,156 lds. hewn fir,Kirkwood & Co,23,12,1897,2,1,1897,False,23 Latona-Laurvig-156 lds. hewn fir-Kirkwood & Co
18970102p.23_p002.txt,15,Capella,Fredrikshald,BO'NESS,170 lds. props,Love & Stewart,15,12,1897,2,1,1897,False,Dec. 15 Capella-Fredrikshald-170 lds. props-Love & Stewart
18970102p.23_p002.txt,16,Annona (?),Halmstad,BO'NESS,430 lds. props,J. Denholm & Co,16,12,1897,2,1,1897,False,16 Annona (?)-Halmstad-430 lds. props-J. Denholm & Co
18970102p.23_p002.txt,17,Gustaf Adolf,Oscarshamn,BO'NESS,365 lds. props,Love & Stewart,18,12,1897,2,1,1897,False,18 Gustaf Adolf-Oscarshamn-365 lds. props-Love & Stewart
18970102p.23_p002.txt,18,Moja,Oscarshamn,BO'NESS,390 lds. props,Stevenson & Stewart,19,12,1897,2,1,1897,False,19 Moja-Oscarshamn-390 lds. props-Stevenson & Stewart
18970102p.23_p002.txt,19,Hilda,Drammen,BO'NESS,345 lds. props,Stevenson & Co,22,12,1897,2,1,1897,False,22 Hilda-Drammen-345 lds. props-Stevenson & Co
18970102p.23_p002.txt,20,Seagull,Drammen,BO'NESS,366 lds. props,Stevenson & Co,22,12,1897,2,1,1897,False,22 Seagull-Drammen-366 lds. props-Stevenson & Co
18970102p.23_p002.txt,21,Solve,Warberg,BO'NESS,429 lds. pitwood,Denholm & Co,28,12,1897,2,1,1897,False,28 Solve-Warberg-429 lds. pitwood-Denholm & Co
18970102p.23_p002.txt,23,Ennismore,Riga,DUNDEE,266 lds. lathwood,Order,16,12,1897,2,1,1897,False,Dec. 16 Ennismore-Riga-266 lds. lathwood-Order
18970102p.23_p002.txt,24,Diamond,Riga,DUNDEE,14 lds. battens,,23,12,1897,2,1,1897,False,23 Diamond-Riga-14 lds. battens
18970102p.23_p002.txt,25,Calabria,Riga,DUNDEE,43 lds. lathwood and 43 lds. lathwood,A. B. Buist,24,12,1897,2,1,1897,True,24 Calabria -Riga-43 lds. lathwood and 43 lds. lathwood-A. B. Buist
18970102p.23_p002.txt,27,Narova,Bordeaux,FRASERBURGH,762 lds. split hoops,G. Stephen & Co.,25,12,1897,2,1,1897,True,Dec. 25 Narova -Bordeaux-762 lds. split hoops-G. Stephen & Co.
18970102p.23_p002.txt,29,Concordia,"St. John, N.B.",GLASGOW,"28,832 logs birch, 12,935 deals, 1,483 deal ends","Allison, Cousland, & Co.; 1,276 deals-Bryce, Junor, & White; 2,000 deals-T. B. Fotheringham.",21,12,1897,2,1,1897,False,"Dec. 21 Concordia-St. John, N.B.-28,832 logs birch, 12,935 deals, 1,483 deal ends -Allison, Cousland, & Co.; 1,276 deals-Bryce, Junor, & White; 2,000 deals-T. B. Fotheringham."
18970102p.23_p002.txt,30,Siberian,New York,GLASGOW,"4,470 pcs. 1 in. x 12 in. 1,734 pcs. lumber.",,23,12,1897,2,1,1897,False,"23 Siberian-New York-4,470 pcs. 1 in. x 12 in. 1,734 pcs. lumber."
18970102p.23_p002.txt,31,State of California,New York,GLASGOW,"606 pcs. kesy, 2,258 barrel staves, 1,367 pcs. oak lumber, 14 cs. woodware.",,24,12,1897,2,1,1897,False,"24 State of California-New York-606 pcs. kesy, 2,258 barrel staves, 1,367 pcs. oak lumber, 14 cs. woodware."
18970102p.23_p002.txt,32,Austrian,Boston,GLASGOW,50 logs,"Edmiston & Mitchells; 10,844 pcs. lumber; 2,000 staves",26,12,1897,2,1,1897,False,"26 Austrian - Boston-50 logs - Edmiston & Mitchells; 10,844 pcs. lumber; 2,000 staves"
18970102p.23_p002.txt,33,Inchdune,Baltimore,GLASGOW,"727 pcs oak, 9 logs, 1,034 pcs. poplar, 36 logs hickory","Wright, Graham, & Co.; 115 pcs. oak, 6 logs hickory-R. Burleigh & Sons; 600 pcs. oak, 24 logs poplar-Edmiston & Mitchells; 224 pcs., 22 logs oak, 77 bdls. poplar-Cant & Kemp; 121 pcs. oak-Allison, Cou",28,12,1897,2,1,1897,False,"28 Inchdune-Baltimore-727 pcs oak, 9 logs, 1,034 pcs. poplar, 36 logs hickory-Wright, Graham, & Co.; 115 pcs. oak, 6 logs hickory-R. Burleigh & Sons; 600 pcs. oak, 24 logs poplar-Edmiston & Mitchells; 224 pcs., 22 logs oak, 77 bdls. poplar-Cant & Kemp; 121 pcs. oak-Allison, Cousland, & Co.; 6,500 staves-Singleton, Dunn, & Co."
18970102p.23_p002.txt,34,Prussian,Boston,GLASGOW,50 logs mahogany,"Edmiston & Mitchells; 2,000 hhd. staves-T. Kerr & Co.",28,12,1897,2,1,1897,True,"28 Prussian -Boston-50 logs mahogany-Edmiston & Mitchells; 2,000 hhd. staves-T. Kerr & Co."
18970102p.23_p002.txt,36,Glasgow,Rotterdam,GRANGEMOUTH,1 cs. woodware,45 pkgs. staves and bottoms-J. T. Rankine & Son,21,12,1897,2,1,1897,False,Dec. 21 Glasgow-Rotterdam-1 cs. woodware -45 pkgs. staves and bottoms-J. T. Rankine & Son
18970102p.23_p002.txt,38,Albert Edward,Gothenburg,GRANTON,237 lds. hewn fir,C. Salvesen & Co.,21,12,1897,2,1,1897,False,Dec. 21 Albert Edward-Gothenburg-237 lds. hewn fir-C. Salvesen & Co.
18970102p.23_p002.txt,39,Euigheden,Helsingborg,GRANTON,775 lds. deals and battens,"Mitchell, Thomson, & Co.",28,12,1897,2,1,1897,True,"28 Euigheden -Helsingborg-775 lds. deals and battens-Mitchell, Thomson, & Co."
18970102p.23_p002.txt,40,Bele,Gothenburg,GRANTON,5 lds. sawn fir,C. Salvesen & Co.,28,12,1897,2,1,1897,True,28 Bele -Gothenburg-5 lds. sawn fir-C. Salvesen & Co.
18970102p.23_p002.txt,42,Dolly,Bangkok,GREENOCK,500 logs teakwood,340 planks teakwood,21,12,1897,2,1,1897,False,Dec. 21 Dolly - Bangkok - 500 logs teakwood -340 planks teakwood
18970102p.23_p002.txt,43,Elise,Demerara,GREENOCK,378 logs greenheart,,21,12,1897,2,1,1897,False,21 Elise-Demerara-378 logs greenheart
18970102p.23_p002.txt,44,Haab,Rangoon,GREENOCK,939 pcs. teak square,"522 blocks teak-1,641 planks teak - Francis Briggs & Co.",22,12,1897,2,1,1897,False,"22 Haab-Rangoon-939 pcs. teak square-522 blocks teak-1,641 planks teak - Francis Briggs & Co."
18970102p.23_p002.txt,46,Neptun,Gothenburg,INVERNESS,"854 lds. deals, battens, and boards",J. Walker & Co.,26,12,1897,2,1,1897,True,"Dec. 26 Neptun -Gothenburg-854 lds. deals, battens, and boards-J. Walker & Co."
18970102p.23_p002.txt,48,Constance,Koenigsberg,KIRKCALDY,104 lds. sawn fir,A. Bruce & Co.,19,12,1897,2,1,1897,False,Dec. 19 Constance-Koenigsberg-104 lds. sawn fir-A. Bruce & Co.
18970102p.23_p002.txt,49,Penelope,Riga,KIRKCALDY,267 lds. battens,J. Cormach & Co.,21,12,1897,2,1,1897,False,21 Penelope-Riga-267 lds. battens-J. Cormach & Co.
18970102p.23_p002.txt,50,Valund,Namsos,KIRKCALDY,"350 lds. battens, 160 lds. firewood",C. Salvesen & Co.,16,12,1897,2,1,1897,True,"16 Valund -Namsos-350 lds. battens, 160 lds. firewood-C. Salvesen & Co."
18970102p.23_p002.txt,51,Loch Ness,Riga,KIRKCALDY,495 lds. deals and battens,C. Salvesen & Co.,17,12,1897,2,1,1897,True,17 Loch Ness -Riga-495 lds. deals and battens-C. Salvesen & Co.
18970102p.23_p002.txt,52,Myrtledene,"Norfolk, Va.",KIRKCALDY,"40 lds. staves, 21 lds. sawn oak",Hugh Blaik & Co.,19,12,1897,2,1,1897,True,"19 Myrtledene -Norfolk, Va.-40 lds. staves, 21 lds. sawn oak-Hugh Blaik & Co."
18970102p.23_p002.txt,53,Scotia,Riga,KIRKCALDY,"354 lds. deals and battens, 27 lds battens","Mackie, Koth, & Co.",23,12,1897,2,1,1897,True,"23 Scotia -Riga-354 lds. deals and battens, 27 lds battens-Mackie, Koth, & Co."
18970102p.23_p002.txt,54,Savona,Danzig,KIRKCALDY,5 lds. oak staves,J. Currie,25,12,1897,2,1,1897,False,25 Savona-Danzig-5 lds. oak staves-J. Currie
18970102p.23_p002.txt,55,Calabria,Riga,KIRKCALDY,363 lds. deals and battens,J. Cormack & Co.,25,12,1897,2,1,1897,False,25 Calabria-Riga-363 lds. deals and battens-J. Cormack & Co.
18970102p.23_p002.txt,56,Aldborough,Newport News,KIRKCALDY,56 lds. sawn poplar lumber,"Wright, Graham, & Co.",26,12,1897,2,1,1897,True,"26 Aldborough -Newport News-56 lds. sawn poplar lumber-Wright, Graham, & Co."
18970102p.23_p002.txt,57,Croft,New York,KIRKCALDY,"10 lds. staves, 2 lds. split wood, unen",Hugh Blaik & Co.,26,12,1897,2,1,1897,True,"26 Croft -New York-10 lds. staves, 2 lds. split wood, unen-Hugh Blaik & Co."
18970102p.23_p002.txt,58,Govino,Baltimore,KIRKCALDY,65 lds. sawn poplar,W. Thomson & Co.,26,12,1897,2,1,1897,True,26 Govino -Baltimore-65 lds. sawn poplar-W. Thomson & Co.
18970102p.23_p002.txt,59,Dresden,Libau,KIRKCALDY,200 lds. oak staves,J. Currie,28,12,1897,2,1,1897,False,28 Dresden-Libau-200 lds. oak staves-J. Currie
18970102p.23_p002.txt,60,Rona,Copenhagen,KIRKCALDY,10 lds. hewn oak,J. Currie,28,12,1897,2,1,1897,False,28 Rona-Copenhagen-10 lds. hewn oak-J. Currie
18970102p.23_p002.txt,61,Quentin,Rotterdam,KIRKCALDY,2 lds. split hoops,Gibson & Co.,28,12,1897,2,1,1897,False,28 Quentin-Rotterdam-2 lds. split hoops-Gibson & Co.
18970102p.23_p002.txt,63,Merkus,Gothenburg,METHIL,152 lds. props,Fife Coal Co.,15,12,1897,2,1,1897,False,Dec. 15 Merkus-Gothenburg-152 lds. props-Fife Coal Co.
18970102p.23_p002.txt,65,Moidart,Riga,MONTROSE,230 lds. lathwood,East Mill Co.,23,12,1897,2,1,1897,False,Dec. 23 Moidart-Riga-230 lds. lathwood-East Mill Co.
18970102p.23_p002.txt,67,Garonne,Bordeaux,PETERHEAD,830 lds. split hoops,Hay & Bruce,17,12,1897,2,1,1897,False,Dec. 17 Garonne-Bordeaux-830 lds. split hoops-Hay & Bruce
18970102p.23_p002.txt,69,Narova,Bordeaux,WICK,"6,797 bdls. sawn and split hoops",Duncan & Jamieson,24,12,1897,2,1,1897,False,"Dec. 24 Narova-Bordeaux-6,797 bdls. sawn and split hoops-Duncan & Jamieson"
18970410p.690_p001.txt,12,Lidskialf,Arendal,BOSTON,"1,250 lds. hewn fir, 11 lds. firewood",Alderson & English,31,3,1897,10,4,1897,False,"Mar. 31 Lidskialf-Arendal-1,250 lds. hewn fir, 11 lds. firewood-Alderson & English"
18970410p.690_p001.txt,14,Harmonia,Fredrikshald,BRIDGWATER,451 lds. sawn fir,Colthurst & Co.,5,4,1897,10,4,1897,False,April 5 Harmonia-Fredrikshald-451 lds. sawn fir-Colthurst & Co.
18970410p.690_p001.txt,16,Chicago City,New York,BRISTOL,264 pcs. lumbe.,May & Hassell.,5,4,1897,10,4,1897,True,April 5 Chicago City -New York-264 pcs. lumbe.-May & Hassell.
18970410p.690_p001.txt,17,Union,Fredrikstad,BRISTOL,"34,746 bdls. box boards","J Lysaght-16,272 bdls. box boards-Lawson & Co.; 2,000 bdls. box boards-Walker Bros.",6,4,1897,10,4,1897,True,"6 Union  - Fredrikstad-34,746 bdls. box boards-J Lysaght-16,272 bdls. box boards-Lawson & Co.; 2,000 bdls. box boards-Walker Bros."
18970410p.690_p001.txt,20,Lycia,"Portland, Me",AVONMOUTH,"14,183 spruce deals","Price, Walker, & Co.",1,4,1897,10,4,1897,True,"April 1 Lycia -Portland, Me-14,183 spruce deals-Price, Walker, & Co."
18970410p.690_p001.txt,24,Syria,Bordeaux,CARDIFF,"2,310 lds. pitwood. Newport Pitwood Co.",,30,3,1897,10,4,1897,False,"Mar. 30 Syria-Bordeaux-2,310 lds. pitwood. Newport Pitwood Co."
18970410p.690_p001.txt,42,Waeland,Christianssand,COLCHESTER,"627 lds. sawn fir, 66 lds. firewood",J. Sadd & Sons,5,4,1897,10,4,1897,False,"April 5 Waeland-Christianssand-627 lds. sawn fir, 66 lds. firewood-J. Sadd & Sons"
18970410p.690_p001.txt,44,Ane,Fredrikshald,FALMOUTH,220 lds. boards,Gweek & Co.,5,4,1897,10,4,1897,False,April 5 Ane-Fredrikshald-220 lds. boards-Gweek & Co.
18970410p.690_p001.txt,46,Avance,Christiania,FAVERSHAM,300 lds. poles,T. A. Whittle & Co.,2,4,1897,10,4,1897,False,April 2 Avance-Christiania-300 lds. poles-T. A. Whittle & Co.
18970410p.690_p001.txt,49,Eva,Gothenburg,FOLKESTONE,"347 lds. deals, 53 lds. laths",H. Tolputt & Co.,2,4,1897,10,4,1897,False,"April 2 Eva-Gothenburg-347 lds. deals, 53 lds. laths-H. Tolputt & Co."
18970410p.690_p001.txt,51,Irma,Nantes,FOWEY,845 bdls. hoops,Mutton,1,4,1897,10,4,1897,False,April 1 Irma-Nantes-845 bdls. hoops-Mutton
18970410p.690_p001.txt,53,Arabia,Mobile,GLOUCESTER,"1,016 lds. sawn fir",T. Adams & Sons,3,4,1897,10,4,1897,False,"April 3 Arabia-Mobile-1,016 lds. sawn fir-T. Adams & Sons"
18970410p.690_p001.txt,55,Domino,Gothenburg,GRIMSBY,"158 lds. props, 10 lds. laths","T. Wilson, Sons & Co.; 45 lds. props-Worms & Co.; 30 lds. laths-Knott & Barker; 6 lds. laths-S Ellis",3,4,1897,10,4,1897,True,"April 3 Domino -Gothenburg-158 lds. props, 10 lds. laths-T. Wilson, Sons & Co.; 45 lds. props-Worms & Co.; 30 lds. laths-Knott & Barker; 6 lds. laths-S Ellis"
18970410p.690_p001.txt,58,Hispania,Stettin,HARTLEPOOL (WEST),"20 lds. props, C. Nielsen & Sons; 273 lds. props",H. M. Moller.,31,3,1897,10,4,1897,True,"Mar. 31 Hispania -Stettin-20 lds. props, C. Nielsen & Sons; 273 lds. props-H. M. Moller."
18970410p.690_p001.txt,63,Ephraim,Brevig,HARTLEPOOL (WEST),300 lds. props,W Pearson & Co.,1,4,1897,10,4,1897,False,April 1 Ephraim-Brevig-300 lds. props-W Pearson & Co.
18970410p.690_p001.txt,64,Havfruen,Porsgrund,HARTLEPOOL (WEST),360 lds. timber,C Calder & Co.,2,4,1897,10,4,1897,False,2 Havfruen - Porsgrund-360 lds. timber-C Calder & Co.
