source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,raw_line
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,16,State of Alabama,New York,GLASGOW,3 cars lumber boards,W. G. & J. W. Lindsay & Co.,18,12,1887,1,1,1887,False,"18 State of Alabama-New York-12 logs-Brownlee & Co. ; 3 cars lumber boards-W. G. & J. W. Lindsay & Co. ; 6,100 barrel staves, 2,400 hogshead staves-Allison"
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,16,State of Alabama,New York,GLASGOW,"6,100 barrel staves, 2,400 hogshead staves",Allison,18,12,1887,1,1,1887,False,"18 State of Alabama-New York-12 logs-Brownlee & Co. ; 3 cars lumber boards-W. G. & J. W. Lindsay & Co. ; 6,100 barrel staves, 2,400 hogshead staves-Allison"
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,17,Manitoban Boston,"3,600 staves",GLASGOW,Wrights,,20,12,1887,1,1,1887,False,"20 Manitoban Boston-3,600 staves-Wrights"
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,18,State of Pennsylvania,New York,GLASGOW,3 cars lumber boards,W. G. & J. W. Lindsay & Co.,21,12,1887,1,1,1887,False,"21 State of Pennsylvania-New York-3 cars lumber boards-W. G. & J. W. Lindsay & Co. ; 5,000 barrel staves-Allison"
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,18,State of Pennsylvania,New York,GLASGOW,"5,000 barrel staves",Allison,21,12,1887,1,1,1887,False,"21 State of Pennsylvania-New York-3 cars lumber boards-W. G. & J. W. Lindsay & Co. ; 5,000 barrel staves-Allison"
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,19,Cynthia,Baltimore,GLASGOW,91 poplar logs,"Allison, Cousland, & Hamilton",22,12,1887,1,1,1887,False,"22 Cynthia-Baltimore-91 poplar logs-Allison, Cousland, & Hamilton ; 7,734 staves-George Gillespie & Co."
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,19,Cynthia,Baltimore,GLASGOW,"7,734 staves",George Gillespie & Co.,22,12,1887,1,1,1887,False,"22 Cynthia-Baltimore-91 poplar logs-Allison, Cousland, & Hamilton ; 7,734 staves-George Gillespie & Co."
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,20,State of Georgia,New York,GLASGOW,"1 car dressed staves, 1,000 brl. staves, 2,400 hogshead staves","Allison, Cousland, & Hamilton",27,12,1887,1,1,1887,False,"27 State of Georgia-New York-1 car dressed staves, 1,000 brl. staves, 2,400 hogshead staves-Allison, Cousland, & Hamilton"
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,22,Erling,Hernösand,GRANGEMOUTH,"8,728 battens",J. T. Salvesen & Co.,18,12,1887,1,1,1887,False,"Dec. 18 Erling-Hernösand-8,728 battens-J. T. Salvesen & Co."
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,23,Valund,Drontheim,GRANGEMOUTH,"9,620 deals and battens",P. & J. Wilkie,20,12,1887,1,1,1887,False,"20 Valund-Drontheim-9,620 deals and battens -P. & J. Wilkie"
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,24,Emblem,Bjorneborg,GRANGEMOUTH,"7,689 deals and battens",P. & J. Wilkie,23,12,1887,1,1,1887,False,"23 Emblem-Bjorneborg-7,689 deals and battens -P. & J. Wilkie"
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,25,Loch Ness,Riga,GRANGEMOUTH,"18,204 deals and ends",Brownlee & Co.,24,12,1887,1,1,1887,False,"24 Loch Ness-Riga-18,204 deals and ends-Brownlee & Co."
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,28,Annie J. Marshall,Rangoon,GREENOCK,"1,460 teak squares, 29 full blocks, 30 half blocks, 19 log ends",Order,22,12,1887,1,1,1887,False,"Dec. 22 Annie J. Marshall-Rangoon - 1,460 teak squares, 29 full blocks, 30 half blocks, 19 log ends-Order"
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,29,Summerlee,Quebec,GREENOCK,"586 pcs. birch, 35 pcs. maple, 418 pcs. square white pine, 187 pcs. waney white pine, 2,029 pine deals, 667 pine deal ends","Allison, Cousland, & Co.",27,12,1887,1,1,1887,False,"27 Summerlee-Quebec-586 pcs. birch, 35 pcs. maple, 418 pcs. square white pine, 187 pcs. waney white pine, 2,029 pine deals, 667 pine deal ends-Allison, Cousland, & Co."
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,31,Eliza,Orkedalen,LEITH,"14,779 pcs. sawn fir",W. Grant & Co.,21,12,1887,1,1,1887,False,"Dec. 21 Eliza-Orkedalen-14,779 pcs. sawn fir-W. Grant & Co."
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,32,Johann Friedrich,Riga,LEITH,"469 pcs. hewn fir, 2,019 pcs. sawn fir","Park, Dobson, & Co.",23,12,1887,1,1,1887,False,"23 Johann Friedrich-Riga-469 pcs. hewn fir, 2,019 pcs. sawn fir-Park, Dobson, & Co."
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,33,Croma,New York,LEITH,"3,336 staves",Blaikie,24,12,1887,1,1,1887,True,"24 Croma -New York-3,336 staves-Blaikie"
1. p. 15-16 - Imports - January 1 1887 - Timber Trades Journal 1887_p002.txt,35,Hanna,Mandal,MONTROSE,"72,000 birch staves",Warrack & Co.,22,12,1887,1,1,1887,False,"Dec. 22 Hanna-Mandal-72,000 birch staves-Warrack & Co."
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,4,Walney,Dumfries – 150 tons oak,DUBLIN,T. Potter,,27,3,1885,11,4,1885,False,Mar. 27 Walney-Dumfries – 150 tons oak-T. Potter
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,5,Martha,Fredrikstad,DUBLIN,"37,467 flooring boards, 1,180 deal ends",Wm. Graham,30,3,1885,11,4,1885,False,"30 Martha-Fredrikstad-37,467 flooring boards, 1,180 deal ends-Wm. Graham"
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,10,Ida Sophia,Gothenburg,ABERDEEN,"4,816 pcs. sawn fir",J. & R. Davidson,2,4,1885,11,4,1885,False,"Apr. 2 Ida Sophia-Gothenburg-4,816 pcs. sawn fir-J. & R. Davidson"
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,13,Skjold,Falkenberg,ALLOA,"5,908 pit",props-Love & Stewart,31,3,1885,11,4,1885,False,"Mar. 31 Skjold-Falkenberg-5,908 pit-props-Love & Stewart"
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,18,Sleipner,Falkenberg,ALLOA,"9,112 pit",props-Love & Stewart,2,4,1885,11,4,1885,False,"Apr. 2 Sleipner-Falkenberg-9,112 pit-props-Love & Stewart"
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,21,Shipper,Skien,ALLOA,"10,288 pit",props-W. Gillespie,4,4,1885,11,4,1885,False,"4 Shipper-Skien-10,288 pit-props-W. Gillespie"
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,26,Signe,Oscarshamn,ALLOA,"7,841 pcs. fir pitwood",Fife Coal Co.,6,4,1885,11,4,1885,False,"6 Signe-Oscarshamn-7,841 pcs. fir pitwood-Fife Coal Co."
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,31,Bul,Christiania,BORROWSTOUNNESS,"9,517 pit",props-W. Donaldson,31,3,1885,11,4,1885,False,"Mar. 31 Bul-Christiania-9,517 pit-props-W. Donaldson"
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,35,Vesta,Oscarshamn,BORROWSTOUNNESS,"6,617 pit",props-A. Waldie,1,4,1885,11,4,1885,False,"Apr. 1 Vesta-Oscarshamn-6,617 pit-props-A. Waldie"
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,39,Heimann,Falkenberg,BORROWSTOUNNESS,"14,945 fir pit",props-Love & Stewart,2,4,1885,11,4,1885,False,"2 Heimann-Falkenberg-14,945 fir pit-props-Love & Stewart"
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,45,Albion,Fredrikshald,BORROWSTOUNNESS,"47,477 pit",props-Love & Stewart,6,4,1885,11,4,1885,False,"6 Albion-Fredrikshald-47,477 pit-props-Love & Stewart"
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,48,Garry,Riga,DUNDEE,86 lds. lathwood,Arnimand & Co.,31,3,1885,11,4,1885,True,Mar. 31 Garry -Riga-86 lds. lathwood-Arnimand & Co. ; 30 lds. deals-Bell & Sime
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,48,Garry,Riga,DUNDEE,30 lds. deals,Bell & Sime,31,3,1885,11,4,1885,True,Mar. 31 Garry -Riga-86 lds. lathwood-Arnimand & Co. ; 30 lds. deals-Bell & Sime
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,49,Fairy Belle,Apalachicola,DUNDEE,"238 pcs. hewn pitch pine, 247 deals",Bell & Sime,2,4,1885,11,4,1885,False,"Apr. 2 Fairy Belle-Apalachicola-238 pcs. hewn pitch pine, 247 deals-Bell & Sime"
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,53,Aurora,Christiania,FRASERBURGH,"177,513 staves, 180 barrels","G. Stephens, jun.",1,4,1885,11,4,1885,False,"Apr. 1 Aurora-Christiania-177,513 staves, 180 barrels-G. Stephens, jun."
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,56,Circassian,New York,GLASGOW,345 pcs. oak timber,Edmiston & Mitchells,2,4,1885,11,4,1885,True,"Apr. 2 Circassian -New York-345 pcs. oak timber-Edmiston & Mitchells ; 11 maple logs-James Fraser ; 597 pcs. oak scantling-Brownlee & Co. ; 390 pcs., 55 bdls. fir-J. & A. MacFarlane ; 600 bdls. elm staves, 10 lds. wood-Order"
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,56,Circassian,New York,GLASGOW,11 maple logs,James Fraser,2,4,1885,11,4,1885,True,"Apr. 2 Circassian -New York-345 pcs. oak timber-Edmiston & Mitchells ; 11 maple logs-James Fraser ; 597 pcs. oak scantling-Brownlee & Co. ; 390 pcs., 55 bdls. fir-J. & A. MacFarlane ; 600 bdls. elm staves, 10 lds. wood-Order"
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,56,Circassian,New York,GLASGOW,597 pcs. oak scantling,Brownlee & Co.,2,4,1885,11,4,1885,True,"Apr. 2 Circassian -New York-345 pcs. oak timber-Edmiston & Mitchells ; 11 maple logs-James Fraser ; 597 pcs. oak scantling-Brownlee & Co. ; 390 pcs., 55 bdls. fir-J. & A. MacFarlane ; 600 bdls. elm staves, 10 lds. wood-Order"
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,56,Circassian,New York,GLASGOW,"390 pcs., 55 bdls. fir",J. & A. MacFarlane,2,4,1885,11,4,1885,True,"Apr. 2 Circassian -New York-345 pcs. oak timber-Edmiston & Mitchells ; 11 maple logs-James Fraser ; 597 pcs. oak scantling-Brownlee & Co. ; 390 pcs., 55 bdls. fir-J. & A. MacFarlane ; 600 bdls. elm staves, 10 lds. wood-Order"
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,56,Circassian,New York,GLASGOW,"600 bdls. elm staves, 10 lds. wood",Order,2,4,1885,11,4,1885,True,"Apr. 2 Circassian -New York-345 pcs. oak timber-Edmiston & Mitchells ; 11 maple logs-James Fraser ; 597 pcs. oak scantling-Brownlee & Co. ; 390 pcs., 55 bdls. fir-J. & A. MacFarlane ; 600 bdls. elm staves, 10 lds. wood-Order"
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,58,,Gothenburg,GLASGOW,"13,116 pcs. sawn fir",Hay & Co.,1,4,1885,11,4,1885,True,"Apr. 1 -Gothenburg-13,116 pcs. sawn fir-Hay & Co."
15. p. 265-267 - Imports - April 11 1885 - Timber Trades Journal 1885_p003.txt,62,Richard Koleden,Mandal,PETERHEAD,"100,000 birch staves",Leask & Co.,31,3,1885,11,4,1885,False,"Mar. 31 Richard Koleden-Mandal-100,000 birch staves-Leask & Co."
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,3,Zeememun,Harlingen,YARMOUTH,108 boards,C. Might,21,4,1885,2,5,1885,False,Apr. 21 Zeememun-Harlingen-108 boards-C. Might
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,4,Newbottle,Norrkoping,YARMOUTH,"4,920 pcs. sawn fir",Jewson & Sons,27,4,1885,2,5,1885,False,"27 Newbottle-Norrkoping-4,920 pcs. sawn fir-Jewson & Sons; from Mem-14,761 pcs. sawn fir-Jewson & Sons"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,4,Newbottle,Norrkoping,YARMOUTH,from Mem,"14,761 pcs. sawn fir-Jewson & Sons",27,4,1885,2,5,1885,False,"27 Newbottle-Norrkoping-4,920 pcs. sawn fir-Jewson & Sons; from Mem-14,761 pcs. sawn fir-Jewson & Sons"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,8,Milton Park,San Francisco,BELFAST,30 lds. fir dunnage wood,Burke & Co.,20,4,1885,2,5,1885,False,Apr. 20 Milton Park-San Francisco-30 lds. fir dunnage wood-Burke & Co.
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,9,Heldine,Fredrikstad,BELFAST,"31,111 pcs. sawn and planed fir",Hutton & Co.,21,4,1885,2,5,1885,False,"21 Heldine-Fredrikstad-31,111 pcs. sawn and planed fir-Hutton & Co."
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,10,City of Malaga,Rotterdam,BELFAST,"1,016 bdls. wood hoops",J. C. Pinkerton,22,4,1885,2,5,1885,False,"22 City of Malaga-Rotterdam-1,016 bdls. wood hoops-J. C. Pinkerton"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,12,F. Atkinson,Apa lachi,BELFAST,"310 pcs. pp. hewn firwood, 77 pcs. sawn firwood, 260 deals",S. Lowther,23,4,1885,2,5,1885,False,"23 F. Atkinson-Apa lachi-310 pcs. pp. hewn firwood, 77 pcs. sawn firwood, 260 deals-S. Lowther"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,13,Martin Luther,Drammen,BELFAST,"23,063 boards planed",Larne Timber & Slate Co.,24,4,1885,2,5,1885,False,"24 Martin Luther-Drammen-23,063 boards planed-Larne Timber & Slate Co."
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,14,Neptune,Bordeaux,BELFAST,67 bdls. wood hoops,J. C. Pinkerton,25,4,1885,2,5,1885,False,25 Neptune-Bordeaux-67 bdls. wood hoops-J. C. Pinkerton
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,17,Clara,Danzig,CORK,283 pcs. lathwood,Scott & Co.,21,4,1885,2,5,1885,False,Apr. 21 Clara-Danzig-283 pcs. lathwood-Scott & Co.
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,20,Plymouth Rock,Mobile,DUBLIN,"1,258 pcs. timber, 7,899 deals",T. & C. Martin,21,4,1885,2,5,1885,False,"Apr. 21 Plymouth Rock-Mobile-1,258 pcs. timber, 7,899 deals-T. & C. Martin"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,21,Marinne Bertha,Memel,DUBLIN,"973 pcs. timber, 330 deals, 4 fms. lathwood",T & C. Martin,22,4,1885,2,5,1885,False,"22 Marinne Bertha-Memel-973 pcs. timber, 330 deals, 4 fms. lathwood-T & C. Martin"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,22,Martha,Memel,DUBLIN,"2 877 deals, 575 pcs. timber, 10 fms. lathwood",J. Fitzsimon & Son,24,4,1885,2,5,1885,False,"24 Martha-Memel-2 877 deals, 575 pcs. timber, 10 fms. lathwood-J. Fitzsimon & Son"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,25,Louise Otto Warbelow,Memel,DUNDALK,"600 pcs. hewn fir, 230 pcs. sawn fir, 30 lds. lathwood",T. Williamson,22,4,1885,2,5,1885,False,"Apr. 22 Louise Otto Warbelow-Memel-600 pcs. hewn fir, 230 pcs. sawn fir, 30 lds. lathwood-T. Williamson"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,28,Fortuna,Doboy,GALWAY,"274 pcs. hewn pitch pine, 340 pcs. sawn pitch pine, 140 deals",Cloherty & Semple,21,4,1885,2,5,1885,False,"Apr. 21 Fortuna-Doboy-274 pcs. hewn pitch pine, 340 pcs. sawn pitch pine, 140 deals-Cloherty & Semple"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,31,Wladimir,Memel,LIMERICK,"195 pcs. hewn white fir, 407 pcs hewn red fir, 61 white fir sleeper blocks, 1,023 red fir deals",J. McDonnell,25,4,1885,2,5,1885,False,"Apr. 25 Wladimir-Memel-195 pcs. hewn white fir, 407 pcs hewn red fir, 61 white fir sleeper blocks, 1,023 red fir deals-J. McDonnell"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,35,Falken,Porsgrund,ALLOA,"22,818 pcs. hewn fir",J. Kennedy & Co.,20,4,1885,2,5,1885,False,"Apr. 20 Falken-Porsgrund-22,818 pcs. hewn fir-J. Kennedy & Co."
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,36,Harbol,Gothenburg,ALLOA,"9,797 props",Adams,21,4,1885,2,5,1885,False,"21 Harbol-Gothenburg-9,797 props-Adams"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,38,Sara,Porsgrund,ALLOA,"22,918 props",Denholm,23,4,1885,2,5,1885,False,"23 Sara-Porsgrund-22,918 props-Denholm"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,39,Krystal,Drontheim,ALLOA,"25,368 pro",Fischer & Co.,27,4,1885,2,5,1885,True,"27 Krystal -Drontheim-25,368 pro - Fischer & Co."
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,42,Ailsa,Pensacola,AYR,726 pcs. sawn fir,Paton & Sons,21,4,1885,2,5,1885,False,Apr. 21 Ailsa-Pensacola-726 pcs. sawn fir-Paton & Sons
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,45,Jean Maurice,Hollen,BORROWSTOUNNESS,"10,897 fir props",Denholm & Co.,22,4,1885,2,5,1885,False,"Apr. 22 Jean Maurice-Hollen-10,897 fir props -Denholm & Co."
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,46,Margaret,Porsgrund,BORROWSTOUNNESS,"13,728 pit",props-Love,24,4,1885,2,5,1885,False,"24 Margaret-Porsgrund-13,728 pit-props-Love"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,48,Fanny,Fredrikstad,BORROWSTOUNNESS,"25,264 props",Donaldson,25,4,1885,2,5,1885,False,"25 Fanny-Fredrikstad-25,264 props-Donaldson"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,49,Lydia,Christiansand,BORROWSTOUNNESS,"10,000 props",Love,27,4,1885,2,5,1885,False,"27 Lydia-Christiansand-10,000 props-Love"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,52,Spey,Riga,DUNDEE,"1,529 deals, 40 lds. lathwood",Armitstead & Co.,25,4,1885,2,5,1885,True,"Apr. 25 Spey -Riga-1,529 deals, 40 lds. lathwood-Armitstead & Co."
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,53,Eleonore,Christiania,DUNDEE,"51 spars, 2,101 boat",hooks-J. Fleming,27,4,1885,2,5,1885,False,"27 Eleonore-Christiania-51 spars, 2,101 boat-hooks-J. Fleming"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,56,Sahara,Philadelphi,GLASGOW,"6,000 staves (about)",Edmiston & Mitchells,21,4,1885,2,5,1885,True,"Apr. 21 Sahara -Philadelphi-6,000 staves (about)-Edmiston & Mitchells"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,58,Serra,New York,GLASGOW,"1,200 staves",J. Kennedy & Co.,23,4,1885,2,5,1885,True,"23 Serra -New York-1,200 staves-J. Kennedy & Co. ; 1,200 staves-O'Connor"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,58,Serra,New York,GLASGOW,"1,200 staves",O'Connor,23,4,1885,2,5,1885,True,"23 Serra -New York-1,200 staves-J. Kennedy & Co. ; 1,200 staves-O'Connor"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,59,Ashford,Baltimore,GLASGOW,"2,164 barrel staves",Order,24,4,1885,2,5,1885,True,"24 Ashford -Baltimore-2,164 barrel staves-Order"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,62,Jana,Memel,GRANGEMOUTH,"11,297 sleeper blocks",Order,20,4,1885,2,5,1885,True,"Apr. 20 Jana -Memel-11,297 sleeper blocks-Order"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,63,Salier,Memel,GRANGEMOUTH,"2,206 deals and ends, 211 pcs. timber",McPherson & McLaren,21,4,1885,2,5,1885,False,"21 Salier-Memel-2,206 deals and ends, 211 pcs. timber-McPherson & McLaren"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,65,Hephi,Pensacola,GRANGEMOUTH,"t7 pcs hewn pine, 1,366 pcs. sawn pine",,23,4,1885,2,5,1885,False,"23 Hephi-Pensacola-t7 pcs hewn pine, 1,366 pcs. sawn pine"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,69,Familien,Drammen,GRANTON,"470,790 staves",Salvesen & Co.,20,4,1885,2,5,1885,False,"Apr. 20 Familien-Drammen-470,790 staves-Salvesen & Co."
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,70,Frithiof,Gothenburg,GRANTON,"1,262 bdls. staves, 1,536 props",Salvesen & Co.,24,4,1885,2,5,1885,True,"24 Frithiof -Gothenburg-1,262 bdls. staves, 1,536 props-Salvesen & Co."
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,73,Sampo,Pensacola,GREENOCK,"1,119 pcs. sawn timber, 298 deals",Order,21,4,1885,2,5,1885,False,"Apr. 21 Sampo-Pensacola-1,119 pcs. sawn timber, 298 deals-Order"
18. p. 318-320 - Imports - May 2 1885 - Timber Trades Journal 1885_p003.txt,74,Orca,Pensacola,GREENOCK,"1.380 pcs. sawn timber, 514 deals","Singleton, Dunn, & Co.",22,4,1885,2,5,1885,False,"22 Orca-Pensacola-1.380 pcs. sawn timber, 514 deals-Singleton, Dunn, & Co."
