source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,format_type,confidence,raw_line
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p001.txt",44,Caroline,Gothenburg,LONDON,"1,135 doz. deals, Order.",,20,4,1875,1,5,1875,FALSE,early_at,medium,"Caroline @ Gothenburg,—1,135 doz. deals, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p001.txt",44,Neptionus,Sannesund,LONDON,"151 t. firewood, Order. A quantity of sapanwood was brought to the docks in barges from the wreck of the Border Chieftain at Dover.",,20,4,1875,1,5,1875,FALSE,early_at,medium,"Neptionus @ Sannesund,—151 t. firewood, Order. A quantity of sapanwood was brought to the docks in barges from the wreck of the Border Chieftain at Dover."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p001.txt",45,Albert Edward,Gothenburg,LONDON,"14 bxs. firewood, Stahlgren; 235 doz. battens, 380 doz. boards, 25 fms. firewood, 40 prs. oars, Order. Avena (s) @ Uddewalla,—3,720 bdls. mouldings",Esdaile & Co,21,4,1875,1,5,1875,TRUE,early_at,medium,"Albert Edward (s) @ Gothenburg,—14 bxs. firewood, Stahlgren; 235 doz. battens, 380 doz. boards, 25 fms. firewood, 40 prs. oars, Order. Avena (s) @ Uddewalla,—3,720 bdls. mouldings, Esdaile & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p001.txt",46,Diana,Amsterdam,LONDON,"67 pcs. snakewood, 2,617 pcs. teak timber, R.",,22,4,1875,1,5,1875,TRUE,early_at,medium,"Diana (s) @ Amsterdam,—67 pcs. snakewood, 2,617 pcs. teak timber, R."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p001.txt",46,Goodman. Minerva,Fredrikstad,LONDON,"2,054 battens, Tagart, Boysen & Co. Joseph (s) @ Gothenburg,—506 doz. battens, 2,552 boards, With, Webster & Co. 5,314 bb. boards, T. Heisch, Dodd & Co. Joseph (s) @ Gothenburg,—506 doz. battens, 2,552 boards, With, Webster & Co. Antelope (s) @ Dantzic,—99 pcs. deals, 9,784 staves, Order.",,22,4,1875,1,5,1875,FALSE,early_at,medium,"Goodman. Minerva @ Fredrikstad,—2,054 battens, Tagart, Boysen & Co. Joseph (s) @ Gothenburg,—506 doz. battens, 2,552 boards, With, Webster & Co. 5,314 bb. boards, T. Heisch, Dodd & Co. Joseph (s) @ Go"
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p001.txt",46,Triton,Memel,LONDON,"833 pcs. fir timber, 103 wood",B. H. Dahl & Co,22,4,1875,1,5,1875,FALSE,early_at,medium,"Triton @ Memel,—833 pcs. fir timber, 103 wood, B. H. Dahl & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p001.txt",46,Triton,Porsgrund,LONDON,"147 fms. firewood, Order. Lazareff (s) @ Odessa,—255 wainscot logs, 43,000 oak staves, J. H. Schroeder & Co.; 11 cs. butt ends, 5 cs. walnut",G. Russell & Co,22,4,1875,1,5,1875,FALSE,early_at,medium,"Triton @ Porsgrund,—147 fms. firewood, Order. Lazareff (s) @ Odessa,—255 wainscot logs, 43,000 oak staves, J. H. Schroeder & Co.; 11 cs. butt ends, 5 cs. walnut, G. Russell & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p001.txt",47,Theodor,Skien,LONDON,"1,834 deals, 72,766 boards, F. de Brodre @ Krageroe,—90 fms. firewood, deals, 652 pcs. battens",G. E. Arnold & Co,23,4,1875,1,5,1875,FALSE,early_at,medium,"Theodor @ Skien,—1,834 deals, 72,766 boards, F. de Brodre @ Krageroe,—90 fms. firewood, deals, 652 pcs. battens, G. E. Arnold & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p001.txt",48,Maerke,Christiania,LONDON,"23,956 pcs. boards, 474 pcs. Briesman & Co.",,24,4,1875,1,5,1875,FALSE,early_at,medium,"Maerke @ Christiania,—23,956 pcs. boards, 474 pcs. Briesman & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p001.txt",48,Twende To,Skien,LONDON,"1,834 deals, 72,766 boards, F. de Brodre @ Krageroe,—90 fms. firewood, 1,031 pcs. timber, 4,560 oak staves, Order.",,24,4,1875,1,5,1875,FALSE,early_at,medium,"Twende To @ Skien,—1,834 deals, 72,766 boards, F. de Brodre @ Krageroe,—90 fms. firewood, 1,031 pcs. timber, 4,560 oak staves, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p001.txt",48,Sirene,Memel,LONDON,"9,767 pcs. deals, 50,600 pcs. staves, Scaramanga @ Halsoen V.",Tagart & Co,24,4,1875,1,5,1875,FALSE,early_at,medium,"Sirene @ Memel,—9,767 pcs. deals, 50,600 pcs. staves, Scaramanga @ Halsoen V., Tagart & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p001.txt",49,Menzaleh,"Colombo, &c.",LONDON,"3,424 pcs. sapanwood, 31 logs ebony, Order.",,26,4,1875,1,5,1875,TRUE,early_at,medium,"Menzaleh (s) @ Colombo, &c.,—3,424 pcs. sapanwood, 31 logs ebony, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p001.txt",49,Uzziah,Genoa,LONDON,"100 planks walnut wood, 40,000 gun-stocks, Order. Mary (s) @ Gothenburg,—149 prs. oars, 56 1/2 doz. deals, 334 pcs. timber, Lath & Veneer Cutting Co.; 25 Order. City of Florence @ Melbourne,—42 logs timber, 5,000 treenails, G. Thompson, jun., & Co. Prins Oscar (s) @ Gothenburg,—189 fms. firewood, 103 cs. match, 32 prs. oars, Order. Enniskillen (s)",,26,4,1875,1,5,1875,FALSE,early_at,medium,"Uzziah @ Genoa,—100 planks walnut wood, 40,000 gun-stocks, Order. Mary (s) @ Gothenburg,—149 prs. oars, 56 1/2 doz. deals, 334 pcs. timber, Lath & Veneer Cutting Co.; 25 Order. City of Florence @ Melb"
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",3,Charlotte Vede,Champion Bay,LONDON,"&c.—115 pcs. timber, Order.",,1,5,1875,1,5,1875,FALSE,early_at,medium,"Charlotte Vede @ Champion Bay, &c.—115 pcs. timber, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",4,De Gode,Fredrikstad,LONDON,"46,012 boards, 1,238 bdls. laths",Tagart & Co,1,5,1875,1,5,1875,FALSE,early_at,medium,"De Gode @ Fredrikstad,—46,012 boards, 1,238 bdls. laths, Tagart & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",5,Adelina,Tonala,LONDON,"121 logs, 51 pcs. mahogany, A. Morlet.",,1,5,1875,1,5,1875,FALSE,early_at,medium,"Adelina @ Tonala,—121 logs, 51 pcs. mahogany, A. Morlet."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",6,Andreas,Fredrikstad,LONDON,"54,266 boards, Nil.",,27,4,1875,1,5,1875,FALSE,early_at,medium,"Andreas @ Fredrikstad,—54,266 boards, Nil."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",8,Batavier,Windsor Castle @ Sydney,LONDON,"3,193 treenails, Order.",,28,4,1875,1,5,1875,TRUE,early_at,medium,"Batavier (s) @ Windsor Castle @ Sydney,—3,193 treenails, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",9,Uddewalla,1,LONDON,"095 bdls. mouldings, Esdaile & Co.; Carlotta (s) @ R.",,29,4,1875,1,5,1875,FALSE,early_at,medium,"Uddewalla @ 1,095 bdls. mouldings, Esdaile & Co.; Carlotta (s) @ R."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",9,C. Jobson Cong Oscar,Libau—370 battens,LONDON,Kingsford & Lay.,,29,4,1875,1,5,1875,FALSE,early_at,medium,"C. Jobson Cong Oscar @ Libau—370 battens, Kingsford & Lay."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",11,Atlas,Boston,LONDON,"4,800 pcs. staves, Drysdale Bros.",,15,4,1875,1,5,1875,FALSE,early_at,medium,"Atlas @ Boston,—4,800 pcs. staves, Drysdale Bros."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",13,Belle,City of Son.—739 pcs. timber,LONDON,P. Whiteside & Co.,,15,4,1875,1,5,1875,FALSE,early_at,medium,"Belle @ City of Son.—739 pcs. timber, P. Whiteside & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",14,Alabama,New Orleans,LONDON,"570 logs mahogany and cedar, 100 curl pear logs, 100 curl pear logs @ New York",Minitt & Co,15,4,1875,1,5,1875,TRUE,early_at,medium,"Alabama (s) @ New Orleans,—570 logs mahogany and cedar, 100 curl pear logs, 100 curl pear logs @ New York, Minitt & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",15,Brooklyn,New York,LONDON,"Rudolph Ebel @ State of New York,—12,800 staves, log ends",J. Graham & Co,15,4,1875,1,5,1875,TRUE,early_at,medium,"Brooklyn (s) @ New York,—Rudolph Ebel @ State of New York,—12,800 staves, log ends, J. Graham & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",18,"New Orleans,—Transit",New Orleans,LONDON,"2,934 staves, Albion @ New Orleans, Drysdale Bros.",,15,4,1875,1,5,1875,FALSE,early_at,medium,"New Orleans,—Transit @ New Orleans,—2,934 staves, Albion @ New Orleans, Drysdale Bros."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",21,Malta,Constantinople,LONDON,"172 t. boxwood, Irvine & Sellars; 67 ditto",J. Gardner & Son,19,4,1875,1,5,1875,TRUE,early_at,medium,"Malta (s) @ Constantinople,—172 t. boxwood, Irvine & Sellars; 67 ditto, J. Gardner & Son."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",22,Solo,Pensacola,LONDON,"649 pcs. timber, 550 pcs. deals, Order.",,19,4,1875,1,5,1875,TRUE,early_at,medium,"Solo (s) @ Pensacola,—649 pcs. timber, 550 pcs. deals, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",23,Royal Standard,New Orleans,LONDON,162 logs mahogany and cedar,E. Chaloner & Co,19,4,1875,1,5,1875,TRUE,early_at,medium,"Royal Standard (s) @ New Orleans,—162 logs mahogany and cedar, E. Chaloner & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",24,Alma,Tlacotalpan,LONDON,3 log ends and 3 log ends,A. Duranty & Co,19,4,1875,1,5,1875,FALSE,early_at,medium,"Alma @ Tlacotalpan,—3 log ends and 3 log ends, A. Duranty & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",25,Ontario,Boston,LONDON,"13,200 pcs. staves, Order.",,19,4,1875,1,5,1875,TRUE,early_at,medium,"Ontario (s) @ Boston,—13,200 pcs. staves, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",26,Eidsvold,Minatitlan,LONDON,"465 logs mahogany and cedar, 18 log ends, Skelton & Schofield.",,19,4,1875,1,5,1875,FALSE,early_at,medium,"Eidsvold @ Minatitlan, 465 logs mahogany and cedar, 18 log ends, Skelton & Schofield."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",27,Macaulay,Baltimore,LONDON,"10,791 wood blocks, 11,501 bgs. corn, Order.",,19,4,1875,1,5,1875,FALSE,early_at,medium,"Macaulay @ Baltimore, 10,791 wood blocks, 11,501 bgs. corn, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",29,Arnold,Tlacotalpan,LONDON,"222 logs mahogany, &c., 43 t. fustic",Duranty & Co,20,4,1875,1,5,1875,FALSE,early_at,medium,"Arnold @ Tlacotalpan,—222 logs mahogany, &c., 43 t. fustic, Duranty & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",30,Jarnan,Minatitlan,LONDON,"407 logs mahogany and cedar, 83 log ends",Graham & Co,20,4,1875,1,5,1875,FALSE,early_at,medium,"Jarnan @ Minatitlan,—407 logs mahogany and cedar, 83 log ends, Graham & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",31,Eidanger,Brevig,LONDON,"1,916 pcs. poles, 1,476 pcs. red wood, 181 pcs. props, Order.",,20,4,1875,1,5,1875,FALSE,early_at,medium,"Eidanger @ Brevig,—1,916 pcs. poles, 1,476 pcs. red wood, 181 pcs. props, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",33,Marmonia,Minatitlan,LONDON,"276 logs mahogany, 31 log ends, Tomlinson, Hodgetts, & Co.; 126 logs mahogany and cedar, 3 log ends",J. Graham & Co,20,4,1875,1,5,1875,FALSE,early_at,medium,"Marmonia @ Minatitlan,—276 logs mahogany, 31 log ends, Tomlinson, Hodgetts, & Co.; 126 logs mahogany and cedar, 3 log ends, J. Graham & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",34,Celtic,New York,LONDON,"3,800 hhd. staves",R. Coltart & Co,21,4,1875,1,5,1875,TRUE,early_at,medium,"Celtic (s) @ New York,—3,800 hhd. staves, R. Coltart & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",35,Vicksburg,New Orleans,LONDON,"1,200 pcs. staves, Order.",,21,4,1875,1,5,1875,TRUE,early_at,medium,"Vicksburg (s) @ New Orleans,—1,200 pcs. staves, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",38,Catherina,Tlacotalpan,LONDON,"9 t. fustic, Drysdale Bros.",,21,4,1875,1,5,1875,FALSE,early_at,medium,"Catherina @ Tlacotalpan,—9 t. fustic, Drysdale Bros."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",39,Madge Wildfire,Boston,LONDON,"4,800 pcs. staves, Smith, 9 t. fustic.",,21,4,1875,1,5,1875,FALSE,early_at,medium,"Madge Wildfire @ Boston,—4,800 pcs. staves, Smith, 9 t. fustic."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",40,Hecla,Boston,LONDON,"4½ t. planks, Order.",,22,4,1875,1,5,1875,FALSE,early_at,medium,"Hecla @ Boston, 4½ t. planks, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",41,Einar Thambershelver,"Rangoon, 465 pcs. poles, 155 pcs. mining timber, 1,456 Soon",LONDON,"1,120 pcs. spars",Chaloner & Co,22,4,1875,1,5,1875,FALSE,early_at,medium,"Einar Thambershelver @ Rangoon, 465 pcs. poles, 155 pcs. mining timber, 1,456 Soon,—1,120 pcs. spars, Chaloner & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",42,"pcs. props, Kedar",Trieste,LONDON,"1,200 staves, Drysdale Bros.",,22,4,1875,1,5,1875,TRUE,early_at,medium,"pcs. props, Kedar (s) @ Trieste,—1,200 staves, Drysdale Bros."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",43,Thudvang,Mandal,LONDON,"1,560 pit props, 600 pcs. boards, 3,000 pcs. timber, Order.",,23,4,1875,1,5,1875,FALSE,early_at,medium,"Thudvang @ Mandal,—1,560 pit props, 600 pcs. boards, 3,000 pcs. timber, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",44,City of New York,New York,LONDON,"63,979 pcs. staves, Order.",,24,4,1875,1,5,1875,FALSE,early_at,medium,"City of New York @ New York,—63,979 pcs. staves, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",45,Goethe,Fredrikstad,LONDON,49 t. boxwood,Irvine & P. Whiteside & Co,24,4,1875,1,5,1875,FALSE,early_at,medium,"Goethe @ Fredrikstad,—49 t. boxwood, Irvine & P. Whiteside & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",46,Witch,Pascagoula,LONDON,"441 pcs. timber, pcs. staves",Tagart & Co,24,4,1875,1,5,1875,FALSE,early_at,medium,"Witch @ Pascagoula,—441 pcs. timber, pcs. staves, Tagart & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",48,Ararat,Constantinople,LONDON,"89 t. boxwood, 150 teak boards, Sellars.",,26,4,1875,1,5,1875,TRUE,early_at,medium,"Ararat (s) @ Constantinople,—89 t. boxwood, 150 teak boards, Sellars."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",49,Quebec,Boston,LONDON,"6,000 pcs. staves, Order.",,26,4,1875,1,5,1875,TRUE,early_at,medium,"Quebec (s) @ Boston, 6,000 pcs. staves, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",50,Altair,Rangoon,LONDON,"837 teak blocks, 2,691 pcs. pitwood, 2,691 pcs. pit props, English and Swedish Timber Co.",,27,4,1875,1,5,1875,FALSE,early_at,medium,"Altair @ Rangoon,—837 teak blocks, 2,691 pcs. pitwood, 2,691 pcs. pit props, English and Swedish Timber Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",51,Coronet,New Orleans,LONDON,"4,000 staves, Order.",,27,4,1875,1,5,1875,FALSE,early_at,medium,"Coronet @ New Orleans,—4,000 staves, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",52,Munin,Gothenburg,LONDON,"609 pcs. props, G. T. Soley.",,27,4,1875,1,5,1875,TRUE,early_at,medium,"Munin (s) @ Gothenburg,—609 pcs. props, G. T. Soley."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",53,Syria,New York,LONDON,"2,400 staves, Order.",,27,4,1875,1,5,1875,FALSE,early_at,medium,"Syria @ New York,—2,400 staves, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",54,Uncle Joe,Norfolk,LONDON,"10,000 treenails, Order.",,27,4,1875,1,5,1875,FALSE,early_at,medium,"Uncle Joe @ Norfolk, 10,000 treenails, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",56,Californian,West Indies,LONDON,"254 pcs. satinwood, 286 logs, 68 pcs. 1,453 crutches mahogany, sundry Consignees; 57 crutches mahogany, Order.",,28,4,1875,1,5,1875,TRUE,early_at,medium,"Californian (s) @ West Indies,—254 pcs. satinwood, 286 logs, 68 pcs. 1,453 crutches mahogany, sundry Consignees; 57 crutches mahogany, Order."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",57,Baltic,New York,LONDON,"4,000 staves.",,28,4,1875,1,5,1875,FALSE,early_at,medium,"Baltic @ New York,—4,000 staves."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",58,Venancio,Cienfuegos,LONDON,"561 logs mahogany, 65 logs cedar",Zarza & Co,28,4,1875,1,5,1875,FALSE,early_at,medium,"Venancio @ Cienfuegos,—561 logs mahogany, 65 logs cedar, Zarza & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",59,Express,Minatitlan,LONDON,"53 log ends mahogany, 389 logs mahogany and cedar",Skelton & Co,28,4,1875,1,5,1875,FALSE,early_at,medium,"Express @ Minatitlan,—53 log ends mahogany, 389 logs mahogany and cedar, Skelton & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",62,Albion,Christiania,LONDON,"220 cs. wood pulp, 99 c. battens, Wilson.",,28,4,1875,1,5,1875,TRUE,early_at,medium,"Albion (s) @ Christiania,—220 cs. wood pulp, 99 c. battens, Wilson."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",63,Cato,Danzig,LONDON,"20 bls. wood pulp, 1,085 pcs. treenails, Wilson.",,23,4,1875,1,5,1875,TRUE,early_at,medium,"Cato (s) @ Danzig,—20 bls. wood pulp, 1,085 pcs. treenails, Wilson."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",64,Lorne,Pillau,LONDON,"6 wainscot logs, Nil.",,23,4,1875,1,5,1875,TRUE,early_at,medium,"Lorne (s) @ Pillau,—6 wainscot logs, Nil."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",65,Angelo,Christiania,LONDON,"480 pkgs. wood pulp, 67 c. battens, 8 beams, Wilson.",,26,4,1875,1,5,1875,TRUE,early_at,medium,"Angelo (s) @ Christiania,—480 pkgs. wood pulp, 67 c. battens, 8 beams, Wilson."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",68,Hanna,Fredrikstad,LONDON,"65,865 pcs. boards",Taylor & Co,19,4,1875,1,5,1875,FALSE,early_at,medium,"Hanna @ Fredrikstad,—65,865 pcs. boards, Taylor & Co."
"1. p. 10-12 - May 1 1875 - Imports of Timber, &c. Timber Trades Journal Vol. 3 1875_p002.txt",69,Maggie Dixon,Sourabaya,LONDON,sapanwood,Beloc & Co,19,4,1875,1,5,1875,FALSE,early_at,medium,"Maggie Dixon @ Sourabaya,—sapanwood, Beloc & Co."
