source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,raw_line
18930218p.303.txt,96,Urania,Helsingborg,HULL,862 birch squares,T. W. Allen,9,2,1893,18,2,1893,True,Feb. 9 Urania -Helsingborg - 862 birch squares-T. W. Allen
18930218p.303.txt,97,Juno,Drontheim,HULL,"7,956 bdls. boards, 4,486 bdls. and 33,000 staves",Wilson & Co.,13,2,1893,18,2,1893,True,"Feb. 13 Juno -Drontheim-7,956 bdls. boards, 4,486 bdls. and 33,000 staves-Wilson & Co."
18930218p.303.txt,100,Cashmere,Puget Sound,LIVERPOOL,"3,747 pcs. pine lumber","Taylor, Sons, & Co.",3,2,1893,18,2,1893,True,"Feb. 3 Cashmere -Puget Sound-3,747 pcs. pine lumber-Taylor, Sons, & Co."
18930218p.303.txt,101,Dictator,Apalachicola,LIVERPOOL,"896 pcs. sawn pitch pine, 54 pitch pine deals","D. Roberts & Son; 1,200 staves-E. Chaloner & Co.",9,2,1893,18,2,1893,False,"Feb. 9 Dictator-Apalachicola-896 pcs. sawn pitch pine, 54 pitch pine deals-D. Roberts & Son; 1,200 staves-E. Chaloner & Co."
18930218p.303.txt,103,Britannic,New York,LIVERPOOL,"5,300 pcs. lumber","Whiteside, Johns, & Co.; 432 lancewood spars-B. Hall & Co.; 1,250 hhd. staves, 259 lancewood spars, 500 bdls. shooks-Order",10,2,1893,18,2,1893,True,"Feb. 10 Britannic -New York-5,300 pcs. lumber-Whiteside, Johns, & Co.; 432 lancewood spars-B. Hall & Co.; 1,250 hhd. staves, 259 lancewood spars, 500 bdls. shooks-Order"
18930218p.303.txt,104,Philadelphian,Boston,LIVERPOOL,"6,400 staves",Farnworth & Jardine.,11,2,1893,18,2,1893,True,"Feb. 11 Philadelphian -Boston-6,400 staves-Farnworth & Jardine."
18930218p.303.txt,108,Walter Thomas,Odessa,MILLWALL DOCKS,121 teak logs,Order,6,2,1893,18,2,1893,True,Feb. 6 Walter Thomas -Odessa-121 teak logs-Order
18930218p.303.txt,110,Mohawk,New York,TILBURY DOCKS,63 crotches mahogany,"C. Leary & Co.; 78 pcs cedar, 175 pcs. lumber-Order",10,2,1893,18,2,1893,True,"Feb. 10 Mohawk -New York-63 crotches mahogany-C. Leary & Co.; 78 pcs cedar, 175 pcs. lumber-Order"
18930218p.303.txt,112,Leon,Cabarete,WEST INDIA DOCKS,"623 logs, 43 log ends, 287 curls mahogany",M. Ventura,13,2,1893,18,2,1893,False,"Feb. 13 Leon-Cabarete-623 logs, 43 log ends, 287 curls mahogany-M. Ventura"
18930218p.303.txt,115,Feliciana,Norfolk,VICTORIA AND ALBERT DOCKS,"2,189 walnut boards",Order,13,2,1893,18,2,1893,True,"Feb. 13 Feliciana -Norfolk-2,189 walnut boards-Order"
18930218p.303.txt,118,Govino,Baltimore,HAVRE,432 pcs. bois,,8,2,1893,18,2,1893,True,Feb. 8 Govino -Baltimore-432 pcs. bois
18930218p.303.txt,132,Nessmore,Boston,VICTORIA AND ALBERT DOCKS,"329 bdls. poplar boards, 1,482 pcs lumber",Order,10,2,1893,18,2,1893,True,"Feb. 10 Nessmore -Boston-329 bdls. poplar boards, 1,482 pcs lumber-Order"
18930218p.303.txt,133,Feliciana,Norfolk,VICTORIA AND ALBERT DOCKS,28 logs timber,"Price & Pierce; 70 scantlings, 244 pcs lumber-W. Mallinson; 543 pcs lumber-Browning & Co.",13,2,1893,18,2,1893,True,"Feb. 13 Feliciana -Norfolk-28 logs timber-Price & Pierce; 70 scantlings, 244 pcs lumber-W. Mallinson; 543 pcs lumber-Browning & Co."
18930218p.303.txt,135,Gleneagles,Singapore,WEST INDIA DOCKS,"41 logs, 13,516 pcs., 176 bdls. timber",Order,13,2,1893,18,2,1893,True,"Feb. 13 Gleneagles -Singapore-41 logs, 13,516 pcs., 176 bdls. timber-Order"
18930218p.303.txt,137,Hoffnung,Darien,OTHER DOCKS AND WHARVES,"388 pcs. timber, 71 deals",Order,10,2,1893,18,2,1893,False,"Feb. 10 Hoffnung-Darien-388 pcs. timber, 71 deals-Order"
18930218p.303.txt,139,Marie,Blaye,LLANELLY,138 lds. pitwood,Nevill,10,2,1893,18,2,1893,False,Feb. 10 Marie-Blaye-138 lds. pitwood-Nevill
18930218p.303.txt,140,Jeune France,Redon,LLANELLY,172 lds. pitwood,Jones,11,2,1893,18,2,1893,False,Feb. 11 Jeune France-Redon-172 lds. pitwood-Jones
18930218p.303.txt,142,Ingrid,Brevig,MIDDLESBROUGH,"1,198 pcs. hewn fir, 1,329 fir props",W. J. Watson & Co.,7,2,1893,18,2,1893,False,"Feb. 7 Ingrid-Brevig-1,198 pcs. hewn fir, 1,329 fir props-W. J. Watson & Co."
18930218p.303.txt,145,Fornjot,Risoer,NEWPORT,450 lds. pit props,Jones,7,2,1893,18,2,1893,False,Feb. 7 Fornjot-Risoer-450 lds. pit props-Jones
18930218p.303.txt,152,Talma,l'Orient,NEWPORT,260 lds. pitwood,Watts,8,2,1893,18,2,1893,False,Feb. 8 Talma-l'Orient-260 lds. pitwood-Watts
18930218p.303.txt,154,Normand,Villagarcia,NEWPORT,"1,300 lds. pitwood","Watts, Ward, & Co.",9,2,1893,18,2,1893,False,"Feb. 9 Normand-Villagarcia-1,300 lds. pitwood-Watts, Ward, & Co."
18930218p.303.txt,159,Garonne,Bordeaux,NEWPORT,900 lds. pitwood,Simkin,13,2,1893,18,2,1893,False,Feb. 13 Garonne-Bordeaux-900 lds. pitwood-Simkin
18930218p.303.txt,165,Astrea,Christiansand,ROCHESTER,356 lds. sawn wood unrated,C. Bessent & Co.,8,2,1893,18,2,1893,False,Feb. 8 Astrea-Christiansand-356 lds. sawn wood unrated-C. Bessent & Co.
18930218p.303.txt,167,Orinoco,Jamaica,SOUTHAMPTON,253 pcs. satinwood,J. K. Linstead,31,1,1893,18,2,1893,False,Jan. 31 Orinoco-Jamaica-253 pcs. satinwood-J. K. Linstead
18930218p.303.txt,168,Frigga,Darien,SOUTHAMPTON,"1,854 pcs. sawn fir","Tagart, Morgan, & Coles",13,2,1893,18,2,1893,False,"Feb. 13 Frigga-Darien-1,854 pcs. sawn fir-Tagart, Morgan, & Coles"
18930218p.303.txt,170,Anna,Brevig,SUNDERLAND,"213 lds. hewn fir mining timber, 12 lds. pit props",Rayner & Moller,8,2,1893,18,2,1893,False,"Feb. 8 Anna-Brevig-213 lds. hewn fir mining timber, 12 lds. pit props-Rayner & Moller"
18930218p.303.txt,172,Louise Helen,Bordeaux,SWANSEA,70 lds. pitwood,J. Jones & Co.,7,2,1893,18,2,1893,False,Feb. 7 Louise Helen-Bordeaux-70 lds. pitwood-J. Jones & Co.
18930218p.303.txt,173,Adrien,Vannes,SWANSEA,120 lds. pitwood,Newport Pitwood Co.,8,2,1893,18,2,1893,False,Feb. 8 Adrien-Vannes-120 lds. pitwood-Newport Pitwood Co.
18930218p.303.txt,175,Alsace,Bordeaux,SWANSEA,80 lds. pitwood,G. Taylor,9,2,1893,18,2,1893,False,Feb. 9 Alsace-Bordeaux-80 lds. pitwood-G. Taylor
18930218p.303.txt,176,Consolation,Bordeaux,SWANSEA,90 lds. pitwood,Main Coal Co.,10,2,1893,18,2,1893,False,Feb. 10 Consolation-Bordeaux-90 lds. pitwood-Main Coal Co.
18930218p.303.txt,177,Jeune Emelie,Bordeaux,SWANSEA,124 lds. pitwood,F. E. Vivian,11,2,1893,18,2,1893,False,Feb. 11 Jeune Emelie-Bordeaux-124 lds. pitwood-F. E. Vivian
18930218p.303.txt,183,Titania,Kragero,TYNE,"23,039 props",Order,1,2,1893,18,2,1893,False,"Feb. 1 Titania-Kragero-23,039 props-Order"
18930218p.303.txt,184,Clara,Arendal,TYNE,"18,348 props",Order,4,2,1893,18,2,1893,False,"Feb. 4 Clara-Arendal-18,348 props-Order"
18930225p.323_p001.txt,127,Annie,Bayonne,BRISTOL,300 lds. pitwood,Bedminster Coal Co.,18,2,1893,25,2,1893,True,Feb. 18 Annie -Bayonne-300 lds. pitwood-Bedminster Coal Co.
18930225p.323_p001.txt,130,Ely,Bordeaux,CARDIFF,700 lds. pitwood,Hooper,15,2,1893,25,2,1893,False,Feb. 15 Ely-Bordeaux-700 lds. pitwood-Hooper
18930225p.323_p001.txt,133,Garth,Villagarcia,CARDIFF,"1,460 lds. hewn fir",Wood-Ochoa Parker & Co.,16,2,1893,25,2,1893,False,"16 Garth-Villagarcia-1,460 lds. hewn fir-Wood-Ochoa Parker & Co."
18930225p.323_p001.txt,137,Dordogne,Bordeaux,CARDIFF,900 lds. pitwood,"Hooper, Campbell, & Co.",3,2,1893,25,2,1893,False,"3 Dordogne-Bordeaux-900 lds. pitwood-Hooper, Campbell, & Co."
18930225p.323_p001.txt,144,K. Carl,Skien,GRIMSBY,"208,420 pcs. sawn fir, 2,171 fir props and poles",Gt. Grimsby Ice Co. and Order,15,2,1893,25,2,1893,False,"Feb. 15 K. Carl-Skien-208,420 pcs. sawn fir, 2,171 fir props and poles-Gt. Grimsby Ice Co. and Order"
18930225p.323_p001.txt,147,Midas,Pensacola,HARTLEPOOL (WEST),"1,360 pcs. sawn fir, 62 1/2 fir deals",Exors. of late T. Walker,15,2,1893,25,2,1893,False,"Feb. 15 Midas-Pensacola-1,360 pcs. sawn fir, 62 1/2 fir deals-Exors. of late T. Walker"
18930225p.323_p001.txt,148,Osmo,Pensacola,HARTLEPOOL (WEST),"36,258 deals and boards",Harrison & Singleton,16,2,1893,25,2,1893,False,"16 Osmo-Pensacola-36,258 deals and boards-Harrison & Singleton"
18930225p.323_p001.txt,149,Khedive,Langesund,HARTLEPOOL (WEST),"2,808 fir props","E. A. Casper & Co.; 1,361 pcs. square fir-G. Bradley & Co.; 1,361 pcs. square fir-Pyman, Bell & Co.",18,2,1893,25,2,1893,False,"18 Khedive-Langesund-2,808 fir props-E. A. Casper & Co.; 1,361 pcs. square fir-G. Bradley & Co.; 1,361 pcs. square fir-Pyman, Bell & Co."
18930225p.323_p001.txt,152,Tancred,Bordeaux,HULL,"1,250 lds. pitwood",Hooper,15,2,1893,25,2,1893,False,"Feb. 15 Tancred-Bordeaux-1,250 lds. pitwood-Hooper"
18930225p.323_p001.txt,153,Thule,Gothenburg,HULL,"76 pkgs. turned wood, 5,940 bdls. box boards, 4,500 bdls. blocks, 570 doors",Order,21,2,1893,25,2,1893,True,"21 Thule -Gothenburg-76 pkgs. turned wood, 5,940 bdls. box boards, 4,500 bdls. blocks, 570 doors-Order"
18930225p.323_p001.txt,154,Argo,Christiania,HULL,360 bgs. brush blocks,J. Keen; 196 bdls. box boards-Order,22,2,1893,25,2,1893,True,Feb. 22 Argo -Christiania-360 bgs. brush blocks-J. Keen; 196 bdls. box boards-Order
18930225p.323_p001.txt,157,Montezuma,New York,TILBURY DOCKS,170 pcs. lumber,"C. & R. Light; 256 bdls. ash squares, 67 bdls. walnut boards-Order",17,2,1893,25,2,1893,True,"Feb. 17 Montezuma -New York-170 pcs. lumber-C. & R. Light; 256 bdls. ash squares, 67 bdls. walnut boards-Order"
18930225p.323_p001.txt,158,Maine,Philadelphia,TILBURY DOCKS,"1,600 staves",Churchill & Sim,18,2,1893,25,2,1893,True,"18 Maine -Philadelphia-1,600 staves-Churchill & Sim"
18930225p.323_p001.txt,161,America,New York,VICTORIA & ALBERT DOCKS,"728 pcs. lumber, 679 bdls. staves",Order,20,2,1893,25,2,1893,True,"Feb. 20 America -New York-728 pcs. lumber, 679 bdls. staves-Order"
18930225p.323_p001.txt,163,Borderer,Boston,VICTORIA & ALBERT DOCKS,24 crts. lumber,D. Witt,22,2,1893,25,2,1893,True,22 Borderer -Boston-24 crts. lumber-D. Witt
18930225p.323_p001.txt,166,A. J. Balfour,Philadelphia,WEST INDIA DOCKS,"2,180 bdls. staves, 1,660 bdls. 2.594 pcs. lumber",Churchill & Sim,22,2,1893,25,2,1893,True,"22 A. J. Balfour -Philadelphia-2,180 bdls. staves, 1,660 bdls. 2.594 pcs. lumber-Churchill & Sim"
18930225p.323_p001.txt,169,Marie,Skien,OTHER DOCKS AND WHARVES,"535,470 staves, 4 1/2 fms. firewood","Duus, Brown, & Co.",20,2,1893,25,2,1893,False,"Feb. 20 Marie-Skien-535,470 staves, 4 1/2 fms. firewood-Duus, Brown, & Co."
18930225p.323_p001.txt,172,Oskar,Porsgrund,MIDDLESBROUGH,"2,360 pcs. hewn fir, 262 fir props, 1,947 battens",Watson & Co.,17,2,1893,25,2,1893,False,"Feb. 17 Oskar-Porsgrund-2,360 pcs. hewn fir, 262 fir props, 1,947 battens-Watson & Co."
18930225p.323_p001.txt,173,Agder,Skien,MIDDLESBROUGH,"9,503 props",Watson & Co.,20,2,1893,25,2,1893,True,"20 Agder -Skien-9,503 props-Watson & Co."
18930225p.323_p001.txt,176,Tancred,Bordeaux,NEWPORT,"1,250 lds. pitwood",Hooper,15,2,1893,25,2,1893,False,"Feb. 15 Tancred-Bordeaux-1,250 lds. pitwood-Hooper"
18930225p.323_p001.txt,178,Thomas Coats,Bordeaux,NEWPORT,"1,050 lds. hewn fir",Newport Pitwood Co.,18,2,1893,25,2,1893,False,"18 Thomas Coats-Bordeaux-1,050 lds. hewn fir-Newport Pitwood Co."
18930225p.323_p001.txt,181,Nina,Apalachicola,PLYMOUTH,"1,045 lds. sawn fir","Fox, Eliott, & Co.",14,2,1893,25,2,1893,False,"Feb. 14 Nina-Apalachicola-1,045 lds. sawn fir-Fox, Eliott, & Co."
18930225p.323_p001.txt,184,Munin,Gothenburg,SUNDERLAND,"65,859 pit props",E. W. Campbell,15,2,1893,25,2,1893,False,"Feb. 15 Munin-Gothenburg-65,859 pit props-E. W. Campbell"
18930225p.323_p001.txt,187,Freelance,Bordeaux,SWANSEA,"1,150 lds. pitwood","Williams, Cook, & Co.",14,2,1893,25,2,1893,False,"Feb. 14 Freelance-Bordeaux-1,150 lds. pitwood-Williams, Cook, & Co."
18930225p.323_p001.txt,188,Isbergnes,Bayonne,SWANSEA,"1,280 lds. pitwood",A. Capelle,18,2,1893,25,2,1893,False,"18 Isbergnes-Bayonne-1,280 lds. pitwood-A. Capelle"
18930225p.323_p001.txt,191,Springhill,Fredrikshald,SOUTHAMPTON,"812 fir skirtings, 849 bdls. fir mouldings, 55,846 floorings and matchings",Driver & Co.,12,1,1893,25,2,1893,True,"Jan. 12 Springhill -Fredrikshald-812 fir skirtings, 849 bdls. fir mouldings, 55,846 floorings and matchings-Driver & Co."
18930225p.323_p001.txt,192,Hilda,St. Malo,SOUTHAMPTON,6 lds. hoops,E. K. C'orke,16,2,1893,25,2,1893,False,Feb. 16 Hilda-St. Malo-6 lds. hoops-E. K. C'orke
18930225p.323_p001.txt,193,Griffin,St. Malo 6 lds. hoops,SOUTHAMPTON,E. K. C'orke,,20,2,1893,25,2,1893,False,20 Griffin-St. Malo 6 lds. hoops-E. K. C'orke
18930225p.323_p001.txt,197,Odin,Christiania,TYNE,"100 lds. mining timber, 125 bales pulp of wood; from Laurvig",100 lds. pit props-Order,7,2,1893,25,2,1893,True,"Feb. 7 Odin -Christiania-100 lds. mining timber, 125 bales pulp of wood; from Laurvig-100 lds. pit props-Order"
18930325p.425_p002.txt,7,Tour Malakoff,Bordeaux,LLANELLY,198 lds. hewn fir,Trimsaran Co.,14,3,1893,25,3,1893,False,Mar. 14 Tour Malakoff-Bordeaux-198 lds. hewn fir-Trimsaran Co.
18930325p.425_p002.txt,8,Amelia,Blaye,LLANELLY,186 lds. fir pitwood,Davies & Co.,15,3,1893,25,3,1893,False,15 Amelia-Blaye-186 lds. fir pitwood-Davies & Co.
18930325p.425_p002.txt,9,Deux Pierres,La Tremblade,LLANELLY,252 lds. fir pitwood,Newport Pitwood Co.,16,3,1893,25,3,1893,False,16 Deux Pierres-La Tremblade-252 lds. fir pitwood-Newport Pitwood Co.
18930325p.425_p002.txt,12,Emilianne,Hennebont,NEWPORT,173 lds. pit props,Budd & Co.,14,3,1893,25,3,1893,False,Mar. 14 Emilianne-Hennebont-173 lds. pit props-Budd & Co.
18930325p.425_p002.txt,14,Verena,Risoer,NEWPORT,350 lds. pit props,"Watts, Ward & Co.",15,3,1893,25,3,1893,False,"15 Verena-Risoer-350 lds. pit props-Watts, Ward & Co."
18930325p.425_p002.txt,16,Emilie,Auray,NEWPORT,240 lds. pit props,A. H. Tapson,16,3,1893,25,3,1893,False,16 Emilie-Auray-240 lds. pit props-A. H. Tapson
18930325p.425_p002.txt,24,Mahalah,Ostend,RAMSGATE,60 lds. fir split laths,W. Crundall,13,3,1893,25,3,1893,False,Mar. 13 Mahalah-Ostend-60 lds. fir split laths-W. Crundall
18930325p.425_p002.txt,27,Agir,Gothenburg,SOUTHAMPTON,"204 lds. doors, joinery",Driver & Co.,15,3,1893,25,3,1893,False,"Mar. 15 Agir-Gothenburg-204 lds. doors, joinery-Driver & Co."
18930325p.425_p002.txt,29,Frigga,Darien,SOUTHAMPTON,3 lds. sawn fir,C. Childs,16,3,1893,25,3,1893,False,16 Frigga-Darien-3 lds. sawn fir-C. Childs
18930325p.425_p002.txt,32,Clan Mackenzie,San Francisco,SUNDERLAND,20 lds. mining timber,J. H. Munin,20,3,1893,25,3,1893,False,Mar. 20 Clan Mackenzie-San Francisco-20 lds. mining timber-J. H. Munin
18930325p.425_p002.txt,36,Montbest,Bayonne,SWANSEA,160 lds. pit props,W. Davies & Co.,14,3,1893,25,3,1893,False,Mar. 14 Montbest-Bayonne-160 lds. pit props-W. Davies & Co.
18930325p.425_p002.txt,41,Maria,Bayonne,SWANSEA,374 lds. pit props,Newport Pitwood Co.,15,3,1893,25,3,1893,False,15 Maria-Bayonne-374 lds. pit props-Newport Pitwood Co.
18930325p.425_p002.txt,43,Bohallard,Blaye,SWANSEA,145 lds. pit props,Watts,16,3,1893,25,3,1893,False,16 Bohallard-Blaye-145 lds. pit props-Watts
18930325p.425_p002.txt,44,Bon Pasteur,Vannes,SWANSEA,118 lds. pit props,Watts,17,3,1893,25,3,1893,False,17 Bon Pasteur-Vannes-118 lds. pit props-Watts
18930325p.425_p002.txt,47,Admiral,Rotterdam,TYNE,"11 cs. woodware, 3 bdls. hoops",Tyne Steam Shipping Co.,16,3,1893,25,3,1893,True,"Mar. 16 Admiral -Rotterdam-11 cs. woodware, 3 bdls. hoops-Tyne Steam Shipping Co."
18930325p.425_p002.txt,48,Royal Dane,Hamburg,TYNE,3 cs. mouldings,Tyne Steam Shipping Co.,17,3,1893,25,3,1893,True,17 Royal Dane -Hamburg-3 cs. mouldings-Tyne Steam Shipping Co.
18930325p.425_p002.txt,49,John Ormston,Rotterdam,TYNE,"11 cs. woodwork, 1,220 bdls. hoops",Tyne Steam Shipping Co.,20,3,1893,25,3,1893,True,"20 John Ormston -Rotterdam-11 cs. woodwork, 1,220 bdls. hoops-Tyne Steam Shipping Co."
18930325p.425_p002.txt,55,City of Hamburg,Rotterdam,BELFAST,"1,101 bdls. hoops",J. C. Pinkerton,15,3,1893,25,3,1893,False,"Mar. 15 City of Hamburg-Rotterdam-1,101 bdls. hoops-J. C. Pinkerton"
18930325p.425_p002.txt,56,Anna,Pensacola,BELFAST,"2,600 pcs. sawn fir",Cory,17,3,1893,25,3,1893,False,"17 Anna-Pensacola-2,600 pcs. sawn fir-Cory"
18930325p.425_p002.txt,59,Velox,Apalachicola,CORK,400 lds. sawn fir,N. & J. Cummins & Bros.,13,3,1893,25,3,1893,False,Mar. 13 Velox-Apalachicola-400 lds. sawn fir-N. & J. Cummins & Bros.
18930325p.425_p002.txt,62,Nordlyset,"Portland, O.",LIMERICK,15 lds. sawn fir,J. Horrigan,17,3,1893,25,3,1893,False,"Mar. 17 Nordlyset-Portland, O.-15 lds. sawn fir-J. Horrigan"
18930325p.425_p002.txt,67,Massachusetts,New York,TILBURY DOCK,49 walnut logs,Churchill & Sim ; 76 pcs. cedar-Order,17,3,1893,25,3,1893,True,Mar 17 Massachusetts -New York-49 walnut logs-Churchill & Sim ; 76 pcs. cedar-Order
18930325p.425_p002.txt,70,Oopack,Singapore,WEST INDIA DOCKS,"3,798 pcs. sapanwood",Order,17,3,1893,25,3,1893,True,"Mar. 17 Oopack -Singapore-3,798 pcs. sapanwood-Order"
18930325p.425_p002.txt,71,Montana,Baltimore,WEST INDIA DOCKS,"163 logs wa'nut, 3,249 pcs. lumber Order",,20,3,1893,25,3,1893,True,"20 Montana -Baltimore-163 logs wa'nut, 3,249 pcs. lumber Order"
18930325p.425_p002.txt,73,Farvel,Tunas de Zaza,WEST INDIA DOCKS,"849 logs mahogany, 180 logs cedar",Order,22,3,1893,25,3,1893,False,"22 Farvel-Tunas de Zaza-849 logs mahogany, 180 logs cedar-Order"
18930325p.425_p002.txt,76,Forfarshire,734 pcs. kauri pine,EAST INDIA DOCKS,E. C. Brittan,,17,3,1893,25,3,1893,True,Mar. 17 Forfarshire -734 pcs. kauri pine-E. C. Brittan
18930325p.425_p002.txt,79,Mongolian,Portland,LIVERPOOL,990 maple blocks,"Moorehouse & Mitchell ; 1,275 maple blocks-T. Mitchell ; 1,391 maple blocks-T. Silverwood",16,3,1893,25,3,1893,True,"Mar. 16 Mongolian -Portland-990 maple blocks-Moorehouse & Mitchell ; 1,275 maple blocks-T. Mitchell ; 1,391 maple blocks-T. Silverwood"
18930325p.425_p002.txt,82,Good Intent,Demerara,LIVERPOOL,256 logs greenheart,"Sandbach, Tinne, & Co.",17,3,1893,25,3,1893,False,"17 Good Intent-Demerara-256 logs greenheart-Sandbach, Tinne, & Co."
18930325p.425_p002.txt,84,Engineer,238 pcs. oak,LIVERPOOL,E. Alcott ; 8 logs mahogany,M. T. Grace & Co.,18,3,1893,25,3,1893,True,18 Engineer -238 pcs. oak-E. Alcott ; 8 logs mahogany-M. T. Grace & Co.
18930325p.425_p002.txt,87,Norge,Puerto Plata,LIVERPOOL,"647 logs, 500 curls, 175 log ends mahogany",E. Chaloner & Co. ; 1 log mahogany-N. Johansen & Dahl,20,3,1893,25,3,1893,False,"20 Norge-Puerto Plata-647 logs, 500 curls, 175 log ends mahogany-E. Chaloner & Co. ; 1 log mahogany-N. Johansen & Dahl"
18930325p.425_p002.txt,93,Vancouver,"Portland, M.",LIVERPOOL,"4,232 maple blocks","T. Silverwood ; 4,267 maple blocks-Moorehouse & Mitchell ; 2,500 maple blocks-Mitchell Bros. ; 1,316 maple blocks-J. Mitchell",21,3,1893,25,3,1893,True,"21 Vancouver -Portland, M.-4,232 maple blocks-T. Silverwood ; 4,267 maple blocks-Moorehouse & Mitchell ; 2,500 maple blocks-Mitchell Bros. ; 1,316 maple blocks-J. Mitchell"
18930325p.425_p002.txt,94,Ohio,Philadelphia,LIVERPOOL,"2,295 maple blocks",Churchill & Sim,22,3,1893,25,3,1893,True,"22 Ohio -Philadelphia-2,295 maple blocks-Churchill & Sim"
18930401p.448.txt,3,Zemit,Corcubion,CARDIFF,500 lds. fir pitwood,"Powley, Thomas, & Co.",21,3,1893,1,4,1893,False,"Mar. 21 Zemit-Corcubion-500 lds. fir pitwood-Powley, Thomas, & Co."
18930401p.448.txt,5,Isbergues,Bayonne,CARDIFF,"1,300 lds. pitwood",A. Capelle,22,3,1893,1,4,1893,False,"22 Isbergues-Bayonne-1,300 lds. pitwood-A. Capelle"
18930401p.448.txt,8,Premier,Bordeaux,CARDIFF,"1,100 lds. pitwood",Watts,24,3,1893,1,4,1893,False,"Mar. 24 Premier-Bordeaux-1,100 lds. pitwood-Watts"
18930401p.448.txt,20,Province,San Francisco,FLEETWOOD,25 lds. sawn W. Thomas & Co.,,24,3,1893,1,4,1893,False,24 Province-San Francisco-25 lds. sawn W. Thomas & Co.
18930401p.448.txt,22,Triton,Gothenburg,HARTLEPOOL (WEST),"35,690 fir sleepers, 8,630 props, 20,234 splits, 13,286 pcs. firewood","Victor Nilson & Co.; 25,879 props-G. Horsley & Co.",22,3,1893,1,4,1893,True,"Mar. 22 Triton -Gothenburg-35,690 fir sleepers, 8,630 props, 20,234 splits, 13,286 pcs. firewood-Victor Nilson & Co.; 25,879 props-G. Horsley & Co."
18930401p.448.txt,28,St. George,Gothenburg,HULL,"11,847 sleepers, 17,619 props, H. Smith's & Co., bdls. laths",Order,27,3,1893,1,4,1893,True,"27 St. George -Gothenburg-11,847 sleepers, 17,619 props, H. Smith's & Co., bdls. laths-Order"
18930401p.448.txt,48,Avena,Uddevalla,SURREY COMMERCIAL DOCKS,"680 doors, 2,894 bdls. mouldings",S. Brown,24,3,1893,1,4,1893,True,"Mar. 24 Avena -Uddevalla-680 doors, 2,894 bdls. mouldings-S. Brown"
18930401p.448.txt,49,Annona,Uddevalla,SURREY COMMERCIAL DOCKS,"397 bdls. mouldings, 18 crts. trellis, 3,205 doors",S. Brown,25,3,1893,1,4,1893,True,"25 Annona -Uddevalla-397 bdls. mouldings, 18 crts. trellis, 3,205 doors-S. Brown"
